Eps_modes,Algorithm,ARI,NMI,Silhouette,MSE,Std_ARI,Std_NMI,Std_Silhouette,Std_MSE,Mean_Runtime(s),Std_Runtime(s)
0.001,DP-GRAMS-C,0.3347859575384996,0.4618627648904721,0.07431768625974655,50.00204498968948,0.024887227396433807,0.02094574718557422,0.006065217312425375,12.136168879867313,594.8555815935135,145.8304754060921
0.001,DP-KMeans,0.05964279409141947,0.14965026578206736,-0.015254132449626923,1410.3172444632696,0.03265414652155034,0.04472675019960259,0.031160438433289528,119.66939164775263,1.5416914701461792,0.15685397571387244
0.005,DP-GRAMS-C,0.4128392574757755,0.5393134538982551,0.0767081007361412,46.65948996402715,0.02933431155570817,0.015391479946352557,0.0025954325683414936,12.519335240320917,571.0735800743103,122.31510645326615
0.005,DP-KMeans,0.04682927178366958,0.14177371032099134,-0.02120216377079487,1397.7213646777495,0.02619528553780511,0.03764518300514436,0.026962561532855034,137.99141933639456,1.5152533292770385,0.13786784912154196
0.01,DP-GRAMS-C,0.4140857194659418,0.539240757140824,0.07782323658466339,45.22337334742945,0.03173900404301722,0.019378753429357586,0.0034130255226045847,8.380552156129395,565.6510063290596,116.96042272696309
0.01,DP-KMeans,0.0431461931454157,0.12070394089538247,-0.02583925798535347,1368.4895287616066,0.03727821241474857,0.062203883781875545,0.03279046714305878,122.15882881589197,1.508943009376526,0.15835157172132053
