Algorithm,Eps_modes,Run,Seed,ARI,NMI,Silhouette,MSE,Runtime_s,timestamp
DP-KMeans,2,19,1060,0.34646842455468435,0.45184566082301725,0.0816056,84.14318866934902,1.3866701126098633,2025-11-24 03:49:20
DP-KMeans,5,7,1048,0.27052849518293004,0.4002228375900159,0.084350206,55.80695783523546,1.299997091293335,2025-11-24 04:20:51
DP-KMeans,5,0,1041,0.3225101858178083,0.4278410089798622,0.07074936,62.81392621651272,1.169612169265747,2025-11-24 04:20:52
DP-KMeans,5,6,1047,0.22146553677524985,0.3610414723009486,0.058371827,73.22907497685154,1.3106701374053955,2025-11-24 04:20:52
DP-KMeans,5,1,1042,0.34505301899002444,0.44600039506813804,0.08473123,46.572144943912534,1.2226622104644775,2025-11-24 04:20:52
DP-KMeans,5,3,1044,0.3127197929851773,0.4329477754534555,0.08361695,76.38239691826443,1.3118977546691895,2025-11-24 04:20:53
DP-KMeans,5,5,1046,0.28126194133865856,0.3969507112952367,0.069187626,143.80227181723694,1.3136210441589355,2025-11-24 04:20:53
DP-KMeans,5,4,1045,0.22478733793429084,0.3911043891460472,0.07925166,77.14121444361083,1.2979278564453125,2025-11-24 04:20:58
DP-KMeans,5,2,1043,0.1493256601341227,0.3005285953248151,0.07331984,135.26188666318544,1.2840912342071533,2025-11-24 04:20:59
DP-KMeans,5,11,1052,0.2641221137767147,0.39170340658049924,0.062943906,77.35711522684484,1.6143553256988525,2025-11-24 04:22:31
DP-KMeans,5,13,1054,0.25207448190560994,0.4007490331910863,0.06233284,67.94286861518391,1.7413837909698486,2025-11-24 04:22:31
DP-KMeans,5,12,1053,0.23052534582134293,0.3708884565759398,0.06606632,105.73115116519662,1.6378629207611084,2025-11-24 04:22:31
DP-KMeans,5,8,1049,0.2839128263685083,0.41125021053047234,0.079205595,194.16813667280823,1.6380858421325684,2025-11-24 04:22:31
DP-KMeans,5,10,1051,0.2218678704149336,0.3472948518398743,0.06490286,79.76114452724433,1.6219110488891602,2025-11-24 04:22:31
DP-KMeans,5,9,1050,0.22880527328817027,0.3704532535248622,0.07032236,117.56659547609834,1.6133460998535156,2025-11-24 04:22:31
DP-KMeans,5,14,1055,0.25034410352580894,0.3828916419346343,0.06116414,93.356353523784,1.5472979545593262,2025-11-24 04:22:34
DP-KMeans,5,15,1056,0.2564764710110777,0.382979130214383,0.072054,92.19526455525099,1.60076904296875,2025-11-24 04:22:34
DP-KMeans,5,17,1058,0.19246069703429206,0.335603409602118,0.058976177,91.589505107706,1.2807748317718506,2025-11-24 04:23:19
DP-KMeans,5,18,1059,0.24274828468574763,0.38130253109412376,0.05813505,56.295001059612424,1.2748818397521973,2025-11-24 04:23:19
DP-KMeans,5,19,1060,0.35476195722577397,0.454660422534519,0.08432406,63.84023399714962,1.264064073562622,2025-11-24 04:23:19
DP-KMeans,5,16,1057,0.23266933474550267,0.35510825114286315,0.061833452,177.01830268074204,1.2493722438812256,2025-11-24 04:23:20
DP-KMeans,0.001,0,1041,0.10667116242019996,0.2143933411892609,0.027767548,1401.2842569973823,1.337533950805664,2025-11-24 11:09:59
DP-KMeans,0.001,1,1042,0.11602080515150673,0.21103138798719556,0.00023534875,1577.9396559348363,1.376819133758545,2025-11-24 11:10:01
DP-KMeans,0.001,2,1043,0.09573341950608173,0.19306360738260803,0.021241764,1523.1426140288747,1.4218077659606934,2025-11-24 11:10:02
DP-KMeans,0.001,4,1045,0.05878044619146562,0.1253439671123486,-0.0023263348,1440.9308439760894,1.3320109844207764,2025-11-24 11:10:04
DP-KMeans,0.001,7,1048,0.04619542386279673,0.13841191128678776,-0.009169007,1415.018123748211,1.390995740890503,2025-11-24 11:10:08
DP-KMeans,0.001,3,1044,0.053393994119883076,0.1266015210264174,-0.003500616,1452.7599814166822,1.3951621055603027,2025-11-24 11:10:08
DP-KMeans,0.001,6,1047,0.05614193009175843,0.1250071420907737,-0.033669475,1561.1854470271458,1.4160809516906738,2025-11-24 11:10:10
DP-KMeans,0.001,5,1046,0.021399976647483786,0.10121948036662255,0.006316947,1478.7536848685697,1.4159770011901855,2025-11-24 11:10:14
DP-KMeans,0.001,8,1049,0.048318793479607165,0.12259837600633951,-0.061373185,1496.9270642335662,1.6466050148010254,2025-11-24 11:11:42
DP-KMeans,0.001,10,1051,0.04042915247092229,0.11537300951426034,-0.043830983,1435.5999175994182,1.6361658573150635,2025-11-24 11:11:49
DP-KMeans,0.001,13,1054,0.07828991392584377,0.18464604034789825,0.01913095,1351.8881658508615,1.5910100936889648,2025-11-24 11:11:51
DP-KMeans,0.001,9,1050,0.08296334046981152,0.20137766505792212,-0.004642035,1562.3253183242416,1.7420029640197754,2025-11-24 11:11:53
DP-KMeans,0.001,11,1052,0.03994960428470285,0.15144018308110452,0.009900443,1492.4790261705737,1.8767812252044678,2025-11-24 11:11:56
DP-KMeans,0.001,14,1055,0.0335367223813677,0.11021954198138334,-0.013124262,1241.967729341909,1.7055542469024658,2025-11-24 11:12:00
DP-KMeans,0.001,12,1053,0.0156494114700428,0.12973087876771136,-0.061132826,1316.6569235229704,1.6918058395385742,2025-11-24 11:12:01
DP-KMeans,0.001,15,1056,0.039092079884341976,0.09997246869994664,-0.08625611,1142.3601047741752,1.708270788192749,2025-11-24 11:12:02
DP-KMeans,0.001,16,1057,0.056547340093699223,0.11067667293864036,-0.020974502,1343.5499538202491,1.4454970359802246,2025-11-24 11:12:42
DP-KMeans,0.001,19,1060,0.13294264302841588,0.24792085048248122,0.010916125,1198.7357235459644,1.5969908237457275,2025-11-24 11:12:46
DP-KMeans,0.001,17,1058,0.0511724962834851,0.17692217947339184,-0.0117638465,1398.411723486209,1.5547640323638916,2025-11-24 11:12:47
DP-KMeans,0.001,18,1059,0.019627226064972917,0.10705509084825347,-0.048828565,1374.4286305974583,1.5519938468933105,2025-11-24 11:12:51
DP-KMeans,0.005,0,1041,0.05674624755515117,0.15131944790485544,0.00928873,1354.958765852958,1.3659839630126953,2025-11-24 11:47:50
DP-KMeans,0.005,1,1042,0.07898528209268363,0.1639678121628172,0.006074276,1558.4664960147024,1.2494549751281738,2025-11-24 11:47:54
DP-KMeans,0.005,4,1045,0.045958508654514084,0.13565512811869757,-0.05816695,1423.1179934314266,1.45247220993042,2025-11-24 11:47:57
DP-KMeans,0.005,3,1044,0.03898238083192675,0.10316784275665997,-0.035809815,1331.6107541704769,1.5239598751068115,2025-11-24 11:48:01
DP-KMeans,0.005,6,1047,0.04130218750819251,0.16491959440845233,0.019472253,1340.4496713492695,1.4185950756072998,2025-11-24 11:48:02
DP-KMeans,0.005,2,1043,0.035018294998077376,0.13959915125136546,-0.04623109,1236.4437632212982,1.392646074295044,2025-11-24 11:48:02
DP-KMeans,0.005,7,1048,0.0375379376430861,0.1403703023007386,-0.034442708,1611.7920593578551,1.3669228553771973,2025-11-24 11:48:02
DP-KMeans,0.005,5,1046,0.0036827741005810255,0.0612364502568264,-0.05253863,1428.3028615351782,1.446258306503296,2025-11-24 11:48:03
DP-KMeans,0.005,11,1052,0.09758397353575918,0.2053467008499988,-0.0127751,1585.6345239868647,1.5726170539855957,2025-11-24 11:49:54
DP-KMeans,0.005,8,1049,0.0523538021091706,0.13571975176991094,-0.012054351,1504.1195662644436,1.7494029998779297,2025-11-24 11:49:56
DP-KMeans,0.005,12,1053,0.1038560276978022,0.21264248494582558,-0.00055024883,1192.534472521434,1.6207518577575684,2025-11-24 11:50:04
DP-KMeans,0.005,9,1050,0.01418025677433145,0.11906816704531739,-0.011716146,1291.0806211514875,1.4884979724884033,2025-11-24 11:50:12
DP-KMeans,0.005,10,1051,0.008241124954446998,0.09552456994915165,-0.013819033,1379.2055254853651,1.619318962097168,2025-11-24 11:50:15
DP-KMeans,0.005,14,1055,0.04722506148457711,0.16120706201966037,-0.066847935,1183.0895236118288,1.567422866821289,2025-11-24 11:50:17
DP-KMeans,0.005,15,1056,0.04038668094463007,0.07584284791724136,-0.045668337,1579.357924267959,1.6100490093231201,2025-11-24 11:50:19
DP-KMeans,0.005,13,1054,0.035242680340952424,0.17462469982551718,0.017381614,1363.0053803184715,1.5527639389038086,2025-11-24 11:50:19
DP-KMeans,0.005,17,1058,0.04907984428019211,0.14842874566660103,0.0036523272,1376.7173838578099,1.7658417224884033,2025-11-24 11:50:59
DP-KMeans,0.005,19,1060,0.06885382981517568,0.14976957059950646,-0.03706149,1271.031184792651,1.3539259433746338,2025-11-24 11:51:02
DP-KMeans,0.005,18,1059,0.057563058675781494,0.14482848164063225,-0.051678196,1321.9380794030008,1.4994869232177734,2025-11-24 11:51:05
DP-KMeans,0.005,16,1057,0.023805481676359697,0.15223539503005115,-0.0005524571,1621.5707429605106,1.6886940002441406,2025-11-24 11:51:05
DP-KMeans,0.01,2,1043,0.09830791262982572,0.1922826688911996,0.004522938,1380.9837748916361,1.4088101387023926,2025-11-24 12:24:51
DP-KMeans,0.01,5,1046,0.06898583781482351,0.15989068361212402,-0.013665578,1503.6215458448512,1.3633019924163818,2025-11-24 12:24:58
DP-KMeans,0.01,4,1045,0.08910530611894119,0.20756126378574621,-0.0018846564,1242.1362175073202,1.471376895904541,2025-11-24 12:25:00
DP-KMeans,0.01,3,1044,0.03863049585833568,0.13621520067223955,0.016882874,1254.0565508854693,1.4839038848876953,2025-11-24 12:25:11
DP-KMeans,0.01,1,1042,0.04377070023150488,0.18483103214877858,-0.057192747,1370.2694116290845,1.3571598529815674,2025-11-24 12:25:15
DP-KMeans,0.01,6,1047,0.014073774729661231,0.06156186253916293,-0.0002097841,1335.0793151618514,1.2404050827026367,2025-11-24 12:25:17
DP-KMeans,0.01,7,1048,0.016460374219251485,0.09777484646342603,-0.08607361,1192.9723513856632,1.4368400573730469,2025-11-24 12:25:18
DP-KMeans,0.01,0,1041,0.004760986266807967,0.07707913782637492,-0.02146477,1444.0722051792761,1.34779691696167,2025-11-24 12:25:20
DP-KMeans,0.01,8,1049,0.034351186599554995,0.1055999630284344,-0.042671595,1548.626413724796,1.7144732475280762,2025-11-24 12:27:11
DP-KMeans,0.01,13,1054,0.06816341020672959,0.16375317369431572,-0.008441586,1430.6947062262855,1.5083990097045898,2025-11-24 12:27:20
DP-KMeans,0.01,10,1051,0.016202183496551982,0.08749391666934904,-0.05375204,1224.6964705582543,1.5006120204925537,2025-11-24 12:27:21
DP-KMeans,0.01,9,1050,8.778966799261184e-05,0.005661994661694955,-0.07188569,1569.028967621502,1.5842998027801514,2025-11-24 12:27:26
DP-KMeans,0.01,15,1056,0.0637649247030736,0.13476506742754407,-0.0043563135,1274.2600912338435,1.9824321269989014,2025-11-24 12:27:27
DP-KMeans,0.01,12,1053,0.061498905513082444,0.14945120365826853,-0.07847247,1221.9914784750208,1.5264194011688232,2025-11-24 12:27:29
DP-KMeans,0.01,11,1052,7.1614843010707235e-06,0.0017632007223821653,0.03793486,1550.8223451889812,1.625868797302246,2025-11-24 12:27:36
DP-KMeans,0.01,14,1055,0.015808197390814162,0.09057073041809785,-0.023170616,1267.1045828536567,1.5890309810638428,2025-11-24 12:27:37
DP-KMeans,0.01,19,1060,0.12863015039143333,0.20895250135144844,-0.0107197445,1482.5798158384255,1.4449729919433594,2025-11-24 12:28:15
DP-KMeans,0.01,16,1057,0.07946236895866249,0.19031635921674098,-0.04190318,1431.586618497675,1.4506399631500244,2025-11-24 12:28:18
DP-KMeans,0.01,17,1058,0.003068973576263572,0.06394299430738444,-0.016753942,1377.9771272668854,1.5037782192230225,2025-11-24 12:28:24
DP-KMeans,0.01,18,1059,0.0177832230507026,0.09461101681293747,-0.043507494,1267.230585261654,1.6383388042449951,2025-11-24 12:28:25
