n_samples,epsilon,run_idx,seed,dp_mse,dp_runtime_s,timestamp
1000,0.1,13,150001013,170001013,0.04839548952685932,0.2914876670110971,2026-03-07 20:15:23
1000,0.1,12,150001012,170001012,0.0815524430773305,0.31206454196944833,2026-03-07 20:15:23
1000,0.1,15,150001015,170001015,0.0537416509372239,0.3126556249335408,2026-03-07 20:15:24
1000,0.1,17,150001017,170001017,0.026610186355666175,0.21734633296728134,2026-03-07 20:15:24
1000,0.1,16,150001016,170001016,0.18122933889621498,0.24298370792530477,2026-03-07 20:15:24
1000,0.1,19,150001019,170001019,0.06671049886213783,0.2269936657976359,2026-03-07 20:15:24
1000,0.1,18,150001018,170001018,0.0425348266958547,0.20473729190416634,2026-03-07 20:15:24
1000,0.2,0,150002000,170002000,0.015123811219606875,0.3291074160952121,2026-03-07 20:15:27
1000,0.2,1,150002001,170002001,0.007428346879838214,0.3191193339880556,2026-03-07 20:15:27
1000,0.2,2,150002002,170002002,0.015254929268502426,0.3616984589025378,2026-03-07 20:15:27
1000,0.2,3,150002003,170002003,0.018950642670691232,0.31874199979938567,2026-03-07 20:15:27
1000,0.2,4,150002004,170002004,0.012001650609497271,0.31740016699768603,2026-03-07 20:15:27
1000,0.2,5,150002005,170002005,0.026513176362227733,0.30867337505333126,2026-03-07 20:15:27
1000,0.2,6,150002006,170002006,0.016884579819031856,0.32577987504191697,2026-03-07 20:15:27
1000,0.2,7,150002007,170002007,0.028313743233180873,0.2942272089421749,2026-03-07 20:15:27
1000,0.2,9,150002009,170002009,0.026115326319112425,0.27525629196316004,2026-03-07 20:15:28
1000,0.2,8,150002008,170002008,0.02701819628946297,0.32801820896565914,2026-03-07 20:15:28
1000,0.2,11,150002011,170002011,0.012699343349098837,0.3130498749669641,2026-03-07 20:15:28
1000,0.2,10,150002010,170002010,0.020055236600318688,0.3201166249345988,2026-03-07 20:15:28
1000,0.2,14,150002014,170002014,0.011453288410329355,0.22907645790837705,2026-03-07 20:15:28
1000,0.2,13,150002013,170002013,0.015728083206388205,0.3128553330898285,2026-03-07 20:15:28
1000,0.2,12,150002012,170002012,0.024540061376740387,0.2665295829065144,2026-03-07 20:15:28
1000,0.2,15,150002015,170002015,0.05554096683364169,0.3024961659684777,2026-03-07 20:15:28
1000,0.2,16,150002016,170002016,0.01292179548651373,0.2270815409719944,2026-03-07 20:15:28
1000,0.2,17,150002017,170002017,0.01672956335425635,0.19782899995334446,2026-03-07 20:15:28
1000,0.2,19,150002019,170002019,0.022480550777633244,0.19472341681830585,2026-03-07 20:15:28
1000,0.2,18,150002018,170002018,0.04459070629744666,0.2060522499959916,2026-03-07 20:15:29
1000,0.5,0,150005000,170005000,0.011312426470750803,0.33262383402325213,2026-03-07 20:15:32
1000,0.5,1,150005001,170005001,0.010517743053540288,0.3395495410077274,2026-03-07 20:15:32
1000,0.5,4,150005004,170005004,0.004366999602475497,0.265745708020404,2026-03-07 20:15:32
1000,0.5,6,150005006,170005006,0.009051872690601566,0.30669700005091727,2026-03-07 20:15:32
1000,0.5,3,150005003,170005003,0.009739844571443435,0.37338004214689136,2026-03-07 20:15:32
1000,0.5,2,150005002,170005002,0.0061693658858302915,0.3356205418240279,2026-03-07 20:15:32
1000,0.5,7,150005007,170005007,0.013433964616574685,0.3362640000414103,2026-03-07 20:15:32
1000,0.5,5,150005005,170005005,0.01470627799694643,0.38992312480695546,2026-03-07 20:15:32
1000,0.5,8,150005008,170005008,0.020156341104314975,0.30424312502145767,2026-03-07 20:15:33
1000,0.5,9,150005009,170005009,0.015869329826781697,0.3124562499579042,2026-03-07 20:15:33
1000,0.5,11,150005011,170005011,0.023476275245943604,0.3041009590961039,2026-03-07 20:15:33
1000,0.5,10,150005010,170005010,0.004615196567852792,0.41055750008672476,2026-03-07 20:15:33
1000,0.5,12,150005012,170005012,0.022867401370398346,0.27479833411052823,2026-03-07 20:15:33
1000,0.5,13,150005013,170005013,0.0256803601941453,0.27628058288246393,2026-03-07 20:15:33
1000,0.5,14,150005014,170005014,0.010843116603376885,0.2877349159680307,2026-03-07 20:15:33
1000,0.5,15,150005015,170005015,0.011622929824798902,0.3026854160707444,2026-03-07 20:15:33
1000,0.5,16,150005016,170005016,0.00462971569016267,0.2358585000038147,2026-03-07 20:15:33
