n_samples,epsilon,run_idx,data_seed,dp_seed,pms_mse,pms_runtime_s,dp_mse,dp_runtime_s,timestamp
200,0.1,9,70001009,90001009,0.0,0.01563504198566079,0.836426789214416,0.03380720806308091,2026-03-08 01:46:55
200,0.1,11,70001011,90001011,0.0,0.013685458106920123,0.38571529550295625,0.02991958404891193,2026-03-08 01:46:55
200,0.1,10,70001010,90001010,0.0,0.008427624823525548,1.6997939435880565,0.0380345000885427,2026-03-08 01:46:55
200,0.1,12,70001012,90001012,0.0,0.019343541003763676,1.0276425677989907,0.02615608391351998,2026-03-08 01:46:55
200,0.1,2,70001002,90001002,0.0,0.03456500009633601,0.34846255905526446,0.13837820896878839,2026-03-08 01:46:55
200,0.1,13,70001013,90001013,0.0,0.012689708964899182,0.5486766752284056,0.032137082889676094,2026-03-08 01:46:55
200,0.1,18,70001018,90001018,0.0,0.008741999976336956,0.32711583728256444,0.02226995793171227,2026-03-08 01:46:55
200,0.1,15,70001015,90001015,0.0,0.014933916972950101,0.18465612137937948,0.0243927501142025,2026-03-08 01:46:55
200,0.1,14,70001014,90001014,0.0,0.015380125027149916,0.11169433441670948,0.03649708302691579,2026-03-08 01:46:55
200,0.1,17,70001017,90001017,0.0,0.02167237503454089,0.7217447013260437,0.026930749882012606,2026-03-08 01:46:55
200,0.1,16,70001016,90001016,0.0,0.016260500065982342,0.8150105007554131,0.041649040998890996,2026-03-08 01:46:55
200,0.1,19,70001019,90001019,0.0,0.012060333043336868,0.7981009040492014,0.019614167045801878,2026-03-08 01:46:55
200,0.2,1,70002001,90002001,0.0,0.014523959020152688,0.09156543015518621,0.030194208025932312,2026-03-08 01:46:58
200,0.2,0,70002000,90002000,0.0,0.023514207918196917,0.11210636795322187,0.0342037919908762,2026-03-08 01:46:58
200,0.2,3,70002003,90002003,0.0,0.013069584034383297,0.2677807966389229,0.019115790957584977,2026-03-08 01:46:58
200,0.2,2,70002002,90002002,0.0,0.020246666856110096,0.12410598340629755,0.03734308294951916,2026-03-08 01:46:58
200,0.2,6,70002006,90002006,0.0,0.00830954103730619,0.2984753648203146,0.0215957909822464,2026-03-08 01:46:58
200,0.2,4,70002004,90002004,0.0,0.01491029211319983,0.048182773680576725,0.03462670813314617,2026-03-08 01:46:58
200,0.2,7,70002007,90002007,0.0,0.010853500105440617,0.1008713030546334,0.04643233399838209,2026-03-08 01:46:58
200,0.2,5,70002005,90002005,0.0,0.030698291957378387,0.10212915535069897,0.03932529198937118,2026-03-08 01:46:58
200,0.2,11,70002011,90002011,0.0,0.019360083155333996,0.1460445623220335,0.03273504204116762,2026-03-08 01:46:58
200,0.2,10,70002010,90002010,0.0,0.012957790866494179,0.24798610265114968,0.04750662506558001,2026-03-08 01:46:58
200,0.2,9,70002009,90002009,0.0,0.01879441598430276,0.13910729297757757,0.04282391699962318,2026-03-08 01:46:58
200,0.2,12,70002012,90002012,0.0,0.02883587498217821,0.11045580166037024,0.04341949988156557,2026-03-08 01:46:58
200,0.2,8,70002008,90002008,0.0,0.021199207985773683,0.10956377408664558,0.06598033290356398,2026-03-08 01:46:58
200,0.2,13,70002013,90002013,0.0,0.024955958826467395,0.18192157676042345,0.03497404186055064,2026-03-08 01:46:58
200,0.2,14,70002014,90002014,0.0,0.014689791016280651,0.08311879994877745,0.046652625082060695,2026-03-08 01:46:58
200,0.2,16,70002016,90002016,0.0,0.00982212508097291,0.046129390983749866,0.03452229197137058,2026-03-08 01:46:58
200,0.2,15,70002015,90002015,0.0,0.022277458105236292,0.15253003105857235,0.031002833042293787,2026-03-08 01:46:58
200,0.2,19,70002019,90002019,0.0,0.014862624928355217,0.09737474586177278,0.031479666009545326,2026-03-08 01:46:58
200,0.2,17,70002017,90002017,0.0,0.03187775006517768,0.14868054465382077,0.030985041055828333,2026-03-08 01:46:58
200,0.2,18,70002018,90002018,0.0,0.021894041914492846,0.13067850992987828,0.04066362511366606,2026-03-08 01:46:58
200,0.5,0,70005000,90005000,0.0,0.014743208885192871,0.04009363750838519,0.04294604086317122,2026-03-08 01:47:01
200,0.5,1,70005001,90005001,0.0,0.019142249831929803,0.0607614753982398,0.032470582984387875,2026-03-08 01:47:01
200,0.5,2,70005002,90005002,0.0,0.019139915937557817,0.052865547253103135,0.029514458030462265,2026-03-08 01:47:01
200,0.5,3,70005003,90005003,0.0,0.008546500001102686,0.022589623456434067,0.04444275004789233,2026-03-08 01:47:01
200,0.5,4,70005004,90005004,0.0,0.016159000108018517,0.04289465617557121,0.03838358307257295,2026-03-08 01:47:01
200,0.5,5,70005005,90005005,0.0,0.016575083835050464,0.06367218308764647,0.0314687080681324,2026-03-08 01:47:01
200,0.5,6,70005006,90005006,0.0,0.015221208101138473,0.02329987158760924,0.03480458399280906,2026-03-08 01:47:01
200,0.5,7,70005007,90005007,0.0,0.0212503750808537,0.05682478945071292,0.034242209047079086,2026-03-08 01:47:01
200,0.5,9,70005009,90005009,0.0,0.01146212499588728,0.05713607824085912,0.04105258313938975,2026-03-08 01:47:01
200,0.5,8,70005008,90005008,0.0,0.01750112511217594,0.07559427448160007,0.038674207869917154,2026-03-08 01:47:01
200,0.5,10,70005010,90005010,0.0,0.019819000037387013,0.017014992535493836,0.05001683393493295,2026-03-08 01:47:01
200,0.5,13,70005013,90005013,0.0,0.01144595816731453,0.02071928023067168,0.03650162508711219,2026-03-08 01:47:01
200,0.5,11,70005011,90005011,0.0,0.020251916954293847,0.07014147507342719,0.03799395798705518,2026-03-08 01:47:01
200,0.5,12,70005012,90005012,0.0,0.01761962496675551,0.07174268661444591,0.04420791706070304,2026-03-08 01:47:01
200,0.5,14,70005014,90005014,0.0,0.015288917114958167,0.022884589433925816,0.033686749869957566,2026-03-08 01:47:01
200,0.5,16,70005016,90005016,0.0,0.013887875014916062,0.013981574309265317,0.030745582887902856,2026-03-08 01:47:01
200,0.5,15,70005015,90005015,0.0,0.019787041936069727,0.04080572968823027,0.028672500047832727,2026-03-08 01:47:01
200,0.5,17,70005017,90005017,0.0,0.015233500162139535,0.047514211360867475,0.022595291025936604,2026-03-08 01:47:01
200,0.5,18,70005018,90005018,0.0,0.012391709024086595,0.035682933678985874,0.023859709035605192,2026-03-08 01:47:01
200,0.5,19,70005019,90005019,0.0,0.012569791870191693,0.021902933443631714,0.021849666954949498,2026-03-08 01:47:01
200,1.0,0,70010000,90010000,0.0,0.014244250021874905,0.011286936427428,0.05011637508869171,2026-03-08 01:47:04
200,1.0,1,70010001,90010001,0.0,0.020292583154514432,0.05026966553497512,0.047785833943635225,2026-03-08 01:47:04
200,1.0,2,70010002,90010002,0.0,0.016397917177528143,0.0422882620759669,0.05176733294501901,2026-03-08 01:47:04
200,1.0,4,70010004,90010004,0.0,0.013485500123351812,0.04002318006804893,0.03931983304210007,2026-03-08 01:47:04
200,1.0,3,70010003,90010003,0.0,0.019782250048592687,0.03046090122552616,0.04492179094813764,2026-03-08 01:47:04
200,1.0,6,70010006,90010006,0.0,0.012742999941110611,0.01172166009021399,0.04934804211370647,2026-03-08 01:47:04
200,1.0,5,70010005,90010005,0.0,0.01407400006428361,0.009310858692489321,0.04408704093657434,2026-03-08 01:47:04
200,1.0,9,70010009,90010009,0.0,0.013267999980598688,0.08432688160478398,0.034279834013432264,2026-03-08 01:47:04
200,1.0,7,70010007,90010007,0.0,0.017041959101334214,0.1263390031393228,0.05645966692827642,2026-03-08 01:47:04
200,1.0,10,70010010,90010010,0.0,0.018572584027424455,0.020365163735471644,0.05040354188531637,2026-03-08 01:47:04
200,1.0,8,70010008,90010008,0.0,0.032658749958500266,0.08487732522968199,0.05790158384479582,2026-03-08 01:47:04
200,1.0,11,70010011,90010011,0.0,0.02640112512744963,0.029807758212444174,0.03357924986630678,2026-03-08 01:47:04
200,1.0,14,70010014,90010014,0.0,0.01699479203671217,0.01986460204929745,0.0354911251924932,2026-03-08 01:47:04
200,1.0,12,70010012,90010012,0.0,0.021986457984894514,0.01912034969094269,0.05195175018161535,2026-03-08 01:47:04
200,1.0,17,70010017,90010017,0.0,0.012076333863660693,0.015867639743523697,0.03339137486182153,2026-03-08 01:47:04
200,1.0,13,70010013,90010013,0.0,0.043393957894295454,0.04378355291892053,0.040373208932578564,2026-03-08 01:47:04
200,1.0,16,70010016,90010016,0.0,0.023575458209961653,0.0350333692348848,0.03294841595925391,2026-03-08 01:47:04
200,1.0,15,70010015,90010015,0.0,0.0405434591230005,0.014110202087025361,0.027604166883975267,2026-03-08 01:47:04
200,1.0,19,70010019,90010019,0.0,0.02057395805604756,0.03472044772363317,0.024466583039611578,2026-03-08 01:47:04
200,1.0,18,70010018,90010018,0.0,0.020575708942487836,0.02213681119780521,0.029587082797661424,2026-03-08 01:47:04
500,0.1,0,100001000,120001000,0.0,0.05778529099188745,0.32619310135542834,0.1162034161388874,2026-03-08 01:47:08
500,0.1,1,100001001,120001001,0.0,0.052891582949087024,0.09672219333349927,0.13254750007763505,2026-03-08 01:47:08
500,0.1,2,100001002,120001002,0.0,0.048322249902412295,0.030278432897515757,0.13389150006696582,2026-03-08 01:47:08
500,0.1,3,100001003,120001003,0.0,0.06847087503410876,0.11332554049131911,0.16434583300724626,2026-03-08 01:47:08
500,0.1,4,100001004,120001004,0.0,0.05532233393751085,0.1138622231206988,0.1396492919884622,2026-03-08 01:47:08
500,0.1,5,100001005,120001005,0.0,0.06544291717000306,0.15234612425587327,0.12697929190471768,2026-03-08 01:47:08
500,0.1,6,100001006,120001006,0.0,0.051214874954894185,0.09353888151779002,0.14228612510487437,2026-03-08 01:47:08
500,0.1,7,100001007,120001007,0.0,0.05125837493687868,0.2034117012379521,0.12363670906051993,2026-03-08 01:47:08
500,0.1,8,100001008,120001008,0.0,0.05190695798955858,0.15901252302237556,0.13697824999690056,2026-03-08 01:47:08
500,0.1,9,100001009,120001009,0.0,0.07218841696158051,0.09588834173890366,0.13652437482960522,2026-03-08 01:47:08
500,0.1,10,100001010,120001010,0.0,0.07200591592118144,0.1559445055445384,0.11208000010810792,2026-03-08 01:47:08
500,0.1,12,100001012,120001012,0.0,0.06472370796836913,0.11685242387252899,0.13305458379909396,2026-03-08 01:47:08
500,0.1,11,100001011,120001011,0.0,0.057708292035385966,0.18389850589489146,0.1414364161901176,2026-03-08 01:47:08
500,0.1,14,100001014,120001014,0.0,0.059440541081130505,0.10548233258078596,0.11809016694314778,2026-03-08 01:47:08
500,0.1,13,100001013,120001013,0.0,0.07270424999296665,0.5084544890381988,0.12020100001245737,2026-03-08 01:47:08
500,0.1,15,100001015,120001015,0.0,0.04923308314755559,0.0857568621518356,0.11857675015926361,2026-03-08 01:47:08
500,0.1,16,100001016,120001016,0.0,0.0582889998331666,0.05716362136003263,0.12724533304572105,2026-03-08 01:47:09
500,0.1,18,100001018,120001018,0.0,0.048363333102315664,0.06090841695921881,0.10142149985767901,2026-03-08 01:47:09
500,0.1,17,100001017,120001017,0.0,0.05620137508958578,0.14448583348726057,0.11362041695974767,2026-03-08 01:47:09
500,0.1,19,100001019,120001019,0.0,0.04742874996736646,0.19013635395082348,0.06878108298406005,2026-03-08 01:47:09
500,0.2,0,100002000,120002000,0.0,0.06752708391286433,0.044179878449653674,0.1476145419292152,2026-03-08 01:47:11
500,0.2,1,100002001,120002001,0.0,0.056009041145443916,0.031200958717340535,0.17933191685006022,2026-03-08 01:47:11
500,0.2,4,100002004,120002004,0.0,0.05784133402630687,0.01614474112741147,0.1328734578564763,2026-03-08 01:47:11
500,0.2,2,100002002,120002002,0.0,0.05195412482134998,0.058244481923742854,0.15568687510676682,2026-03-08 01:47:11
500,0.2,5,100002005,120002005,0.0,0.0650193749461323,0.03278121724375032,0.14282362489029765,2026-03-08 01:47:12
500,0.2,3,100002003,120002003,0.0,0.06645383383147418,0.06503466763165755,0.17391916690394282,2026-03-08 01:47:12
500,0.2,6,100002006,120002006,0.0,0.08263241709209979,0.01045506635769902,0.14923287485726178,2026-03-08 01:47:12
500,0.2,7,100002007,120002007,0.0,0.06739616603590548,0.013078031362565372,0.14949887502007186,2026-03-08 01:47:12
500,0.2,8,100002008,120002008,0.0,0.07170079206116498,0.03319005004733966,0.16161683411337435,2026-03-08 01:47:12
500,0.2,9,100002009,120002009,0.0,0.06974120787344873,0.03448256101515476,0.12875970802269876,2026-03-08 01:47:12
500,0.2,10,100002010,120002010,0.0,0.04880233318544924,0.07163565721343242,0.1423459998331964,2026-03-08 01:47:12
