n_samples,epsilon,run_idx,data_seed,pms_mse,pms_runtime_s,timestamp
200,0.2,12,70002012,0.0,0.02883587498217821,2026-03-08 01:46:58
200,0.2,8,70002008,0.0,0.021199207985773683,2026-03-08 01:46:58
200,0.2,13,70002013,0.0,0.024955958826467395,2026-03-08 01:46:58
200,0.2,14,70002014,0.0,0.014689791016280651,2026-03-08 01:46:58
200,0.2,16,70002016,0.0,0.00982212508097291,2026-03-08 01:46:58
200,0.2,15,70002015,0.0,0.022277458105236292,2026-03-08 01:46:58
200,0.2,19,70002019,0.0,0.014862624928355217,2026-03-08 01:46:58
200,0.2,17,70002017,0.0,0.03187775006517768,2026-03-08 01:46:58
200,0.2,18,70002018,0.0,0.021894041914492846,2026-03-08 01:46:58
200,0.5,0,70005000,0.0,0.014743208885192871,2026-03-08 01:47:01
200,0.5,1,70005001,0.0,0.019142249831929803,2026-03-08 01:47:01
200,0.5,2,70005002,0.0,0.019139915937557817,2026-03-08 01:47:01
200,0.5,3,70005003,0.0,0.008546500001102686,2026-03-08 01:47:01
200,0.5,4,70005004,0.0,0.016159000108018517,2026-03-08 01:47:01
200,0.5,5,70005005,0.0,0.016575083835050464,2026-03-08 01:47:01
200,0.5,6,70005006,0.0,0.015221208101138473,2026-03-08 01:47:01
200,0.5,7,70005007,0.0,0.0212503750808537,2026-03-08 01:47:01
200,0.5,9,70005009,0.0,0.01146212499588728,2026-03-08 01:47:01
200,0.5,8,70005008,0.0,0.01750112511217594,2026-03-08 01:47:01
200,0.5,10,70005010,0.0,0.019819000037387013,2026-03-08 01:47:01
200,0.5,13,70005013,0.0,0.01144595816731453,2026-03-08 01:47:01
200,0.5,11,70005011,0.0,0.020251916954293847,2026-03-08 01:47:01
200,0.5,12,70005012,0.0,0.01761962496675551,2026-03-08 01:47:01
200,0.5,14,70005014,0.0,0.015288917114958167,2026-03-08 01:47:01
200,0.5,16,70005016,0.0,0.013887875014916062,2026-03-08 01:47:01
200,0.5,15,70005015,0.0,0.019787041936069727,2026-03-08 01:47:01
200,0.5,17,70005017,0.0,0.015233500162139535,2026-03-08 01:47:01
200,0.5,18,70005018,0.0,0.012391709024086595,2026-03-08 01:47:01
200,0.5,19,70005019,0.0,0.012569791870191693,2026-03-08 01:47:01
200,1.0,0,70010000,0.0,0.014244250021874905,2026-03-08 01:47:04
200,1.0,1,70010001,0.0,0.020292583154514432,2026-03-08 01:47:04
200,1.0,2,70010002,0.0,0.016397917177528143,2026-03-08 01:47:04
200,1.0,4,70010004,0.0,0.013485500123351812,2026-03-08 01:47:04
200,1.0,3,70010003,0.0,0.019782250048592687,2026-03-08 01:47:04
200,1.0,6,70010006,0.0,0.012742999941110611,2026-03-08 01:47:04
200,1.0,5,70010005,0.0,0.01407400006428361,2026-03-08 01:47:04
200,1.0,9,70010009,0.0,0.013267999980598688,2026-03-08 01:47:04
200,1.0,7,70010007,0.0,0.017041959101334214,2026-03-08 01:47:04
200,1.0,10,70010010,0.0,0.018572584027424455,2026-03-08 01:47:04
200,1.0,8,70010008,0.0,0.032658749958500266,2026-03-08 01:47:04
200,1.0,11,70010011,0.0,0.02640112512744963,2026-03-08 01:47:04
200,1.0,14,70010014,0.0,0.01699479203671217,2026-03-08 01:47:04
200,1.0,12,70010012,0.0,0.021986457984894514,2026-03-08 01:47:04
200,1.0,17,70010017,0.0,0.012076333863660693,2026-03-08 01:47:04
200,1.0,13,70010013,0.0,0.043393957894295454,2026-03-08 01:47:04
200,1.0,16,70010016,0.0,0.023575458209961653,2026-03-08 01:47:04
200,1.0,15,70010015,0.0,0.0405434591230005,2026-03-08 01:47:04
200,1.0,19,70010019,0.0,0.02057395805604756,2026-03-08 01:47:04
200,1.0,18,70010018,0.0,0.020575708942487836,2026-03-08 01:47:04
500,0.1,0,100001000,0.0,0.05778529099188745,2026-03-08 01:47:08
500,0.1,1,100001001,0.0,0.052891582949087024,2026-03-08 01:47:08
500,0.1,2,100001002,0.0,0.048322249902412295,2026-03-08 01:47:08
500,0.1,3,100001003,0.0,0.06847087503410876,2026-03-08 01:47:08
500,0.1,4,100001004,0.0,0.05532233393751085,2026-03-08 01:47:08
500,0.1,5,100001005,0.0,0.06544291717000306,2026-03-08 01:47:08
500,0.1,6,100001006,0.0,0.051214874954894185,2026-03-08 01:47:08
