Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-GRAMS-C,0.1,15,56,0.3438412807820583,0.5090055983961034,66.16355973462609,0.4665048122406006,2025-12-06 13:41:19
DP-GRAMS-C,0.1,12,53,0.3623434001059099,0.4847383146964426,50.89244452398462,0.52199387550354,2025-12-06 13:41:19
DP-GRAMS-C,0.1,14,55,0.3310483100388348,0.48214190611916924,70.00624902502076,0.49990391731262207,2025-12-06 13:41:19
DP-GRAMS-C,0.1,16,57,0.3175545084887793,0.4835317009588043,78.47782962220425,0.35788488388061523,2025-12-06 13:41:19
DP-GRAMS-C,0.1,18,59,0.3332926270242371,0.4708829671409506,70.01861211195792,0.33417606353759766,2025-12-06 13:41:20
DP-GRAMS-C,0.1,17,58,0.2828474619121244,0.449087337337696,96.80909706331218,0.35368776321411133,2025-12-06 13:41:20
DP-GRAMS-C,0.1,19,60,0.35717350067664283,0.4911975715012014,46.66147268390522,0.31860923767089844,2025-12-06 13:41:20
DP-GRAMS-C,1.0,0,41,0.3646555936857524,0.4834662646505781,68.64202034059721,0.70511794090271,2025-12-06 13:41:28
DP-GRAMS-C,1.0,1,42,0.325163370056487,0.465496801864967,66.23226185128777,0.6396329402923584,2025-12-06 13:41:28
DP-GRAMS-C,1.0,4,45,0.3291473523997389,0.4651288717686786,52.149368888891274,0.5391261577606201,2025-12-06 13:41:28
DP-GRAMS-C,1.0,2,43,0.2759509329743052,0.4368434848130338,76.65034076537943,0.6166701316833496,2025-12-06 13:41:28
DP-GRAMS-C,1.0,5,46,0.4187992158393257,0.5354428734072839,50.160193798436275,0.5617859363555908,2025-12-06 13:41:28
DP-GRAMS-C,1.0,3,44,0.3503925937112506,0.5093746348812703,75.01145338717265,0.6089439392089844,2025-12-06 13:41:28
DP-GRAMS-C,1.0,6,47,0.40914904973029187,0.5272432558733671,52.823676357991395,0.5796041488647461,2025-12-06 13:41:28
DP-GRAMS-C,1.0,7,48,0.2974482659111428,0.46352046600715985,69.40462170339033,0.6090490818023682,2025-12-06 13:41:28
DP-GRAMS-C,1.0,8,49,0.33499818440114537,0.49153384851433135,66.95392430067433,0.5666601657867432,2025-12-06 13:41:28
DP-GRAMS-C,1.0,14,55,0.33831377705665944,0.48564270150417244,70.1036708757862,0.453336238861084,2025-12-06 13:41:28
DP-GRAMS-C,1.0,9,50,0.3511440371067455,0.4818102732405581,46.125788081459994,0.5781238079071045,2025-12-06 13:41:28
DP-GRAMS-C,1.0,12,53,0.36903961310183636,0.5190519992246639,72.55935475017517,0.5437319278717041,2025-12-06 13:41:28
DP-GRAMS-C,1.0,13,54,0.2852282852213832,0.44376114936692534,107.78450850454949,0.5484321117401123,2025-12-06 13:41:29
DP-GRAMS-C,1.0,10,51,0.33750234301883236,0.4780977953705833,61.44081368197753,0.6101992130279541,2025-12-06 13:41:29
DP-GRAMS-C,1.0,11,52,0.3098695057472386,0.4647296750034743,82.9346065194188,0.6046500205993652,2025-12-06 13:41:29
DP-GRAMS-C,1.0,15,56,0.34453245922194486,0.5094320571241632,65.99405714432766,0.48905491828918457,2025-12-06 13:41:29
DP-GRAMS-C,1.0,16,57,0.3211630084816858,0.48237060159850603,72.8588063651952,0.4746229648590088,2025-12-06 13:41:29
DP-GRAMS-C,1.0,18,59,0.35137030985992107,0.4896692053539112,65.02684811721909,0.32481884956359863,2025-12-06 13:41:29
DP-GRAMS-C,1.0,17,58,0.2856653591415202,0.4512376348157908,96.44995044970155,0.3545799255371094,2025-12-06 13:41:29
DP-GRAMS-C,1.0,19,60,0.4149305079752361,0.5307111594429367,49.71948275195613,0.35163187980651855,2025-12-06 13:41:29
DP-GRAMS-C,0.001,1,42,0.1611922781182484,0.28870553353964035,271.4101047929415,0.47724390029907227,2025-12-07 00:01:16
DP-GRAMS-C,0.001,0,41,0.15306788236929547,0.2679733976573643,267.6901380833294,0.48738789558410645,2025-12-07 00:01:16
DP-GRAMS-C,0.001,2,43,0.1430692515317041,0.23480161700795335,308.43265031520957,0.4745197296142578,2025-12-07 00:01:16
DP-GRAMS-C,0.001,5,46,0.1424706348334834,0.25259679996286993,282.51771542980373,0.47417497634887695,2025-12-07 00:01:16
DP-GRAMS-C,0.001,4,45,0.09227738040587509,0.21406527131585448,272.0294215194954,0.48474597930908203,2025-12-07 00:01:16
DP-GRAMS-C,0.001,3,44,0.08376918317793322,0.19993331593610628,283.24634402686723,0.4930601119995117,2025-12-07 00:01:16
DP-GRAMS-C,0.001,7,48,0.1154983323391121,0.2589157007873596,360.3175585222336,0.48079729080200195,2025-12-07 00:01:16
DP-GRAMS-C,0.001,6,47,0.13660560384674494,0.24632897429084813,250.90144661138362,0.5091171264648438,2025-12-07 00:01:16
DP-GRAMS-C,0.001,12,53,0.07224890809413718,0.2135327806551997,265.2633213500688,0.43239688873291016,2025-12-07 00:01:16
DP-GRAMS-C,0.001,8,49,0.08429579291047745,0.24270348378376197,265.25489582515246,0.4894571304321289,2025-12-07 00:01:16
DP-GRAMS-C,0.001,11,52,0.0947066415364703,0.17896822223333456,293.41967714815394,0.46421194076538086,2025-12-07 00:01:16
DP-GRAMS-C,0.001,10,51,0.1379289780888703,0.25711420421311987,270.5915177232856,0.479724645614624,2025-12-07 00:01:16
DP-GRAMS-C,0.001,14,55,0.11621796645311994,0.255594591088458,282.2088204648951,0.4657559394836426,2025-12-07 00:01:16
DP-GRAMS-C,0.001,9,50,0.166255569495388,0.2910846139797861,253.82575454852014,0.5112481117248535,2025-12-07 00:01:16
DP-GRAMS-C,0.001,13,54,0.08678380988056693,0.25666990456670047,290.72647592756545,0.49596476554870605,2025-12-07 00:01:16
DP-GRAMS-C,0.001,15,56,0.09676944501807043,0.2098592607225647,279.37876070329486,0.4812180995941162,2025-12-07 00:01:16
DP-GRAMS-C,0.001,16,57,0.09706025145302058,0.25234420967630994,309.92181921703093,0.3138411045074463,2025-12-07 00:01:16
DP-GRAMS-C,0.001,17,58,0.13626864249097678,0.28156369462353814,262.72791986393435,0.3078320026397705,2025-12-07 00:01:17
DP-GRAMS-C,0.001,18,59,0.1620243135394455,0.2776211692888281,315.38581388326156,0.29456162452697754,2025-12-07 00:01:17
DP-GRAMS-C,0.001,19,60,0.08594460253863642,0.21768856472314627,263.2420475655558,0.2929401397705078,2025-12-07 00:01:17
DP-GRAMS-C,0.01,0,41,0.32109023691772864,0.4719362370861367,74.5410339308313,0.45374584197998047,2025-12-07 00:01:24
DP-GRAMS-C,0.01,1,42,0.32922010961011516,0.4732501272237305,62.27547265709755,0.44686269760131836,2025-12-07 00:01:24
DP-GRAMS-C,0.01,4,45,0.3323332121275905,0.47193298559360936,58.418462022603805,0.45786190032958984,2025-12-07 00:01:24
DP-GRAMS-C,0.01,2,43,0.29709103229212713,0.4539286428795346,73.22837132379601,0.4881880283355713,2025-12-07 00:01:24
DP-GRAMS-C,0.01,3,44,0.3860273634948951,0.5284607451737362,65.1099898176561,0.5110938549041748,2025-12-07 00:01:24
DP-GRAMS-C,0.01,5,46,0.35946578754146696,0.48554995453072425,52.90498142919031,0.4961397647857666,2025-12-07 00:01:24
DP-GRAMS-C,0.01,6,47,0.3326365126137803,0.47228683340719696,55.9444988532987,0.4372217655181885,2025-12-07 00:01:24
DP-GRAMS-C,0.01,7,48,0.292983421558974,0.4704130482438696,86.14227397128496,0.4770939350128174,2025-12-07 00:01:24
