Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-KMeans,1.0,0,1041,0.08343702718190313,0.20587895970797288,805.8863462053081,0.6014490127563477,2025-12-06 13:41:33
DP-KMeans,1.0,6,1047,0.0,0.0,908.6514253583842,0.47641515731811523,2025-12-06 13:41:33
DP-KMeans,1.0,7,1048,0.05662890210915309,0.14887149892082055,771.5977554049847,0.5379638671875,2025-12-06 13:41:33
DP-KMeans,1.0,8,1049,0.00040700895035684063,0.017326156602363096,936.5253471785769,0.42389988899230957,2025-12-06 13:41:33
DP-KMeans,1.0,14,1055,0.0,0.0,1063.7948920420106,0.41251397132873535,2025-12-06 13:41:33
DP-KMeans,1.0,12,1053,0.0,0.0,931.6085854088573,0.4603269100189209,2025-12-06 13:41:33
DP-KMeans,1.0,11,1052,0.0,0.0,1008.1853977386678,0.4694809913635254,2025-12-06 13:41:33
DP-KMeans,1.0,10,1051,0.0006999864431250702,0.030938858103106825,850.7753960237436,0.49814391136169434,2025-12-06 13:41:33
DP-KMeans,1.0,9,1050,0.02935650326739139,0.06792060994712933,844.0138870576105,0.5226321220397949,2025-12-06 13:41:33
DP-KMeans,1.0,13,1054,0.0,0.0,1026.4231745776513,0.45288610458374023,2025-12-06 13:41:33
DP-KMeans,1.0,15,1056,0.016062855367527662,0.039652932198678006,904.3466311297892,0.42435598373413086,2025-12-06 13:41:33
DP-KMeans,1.0,17,1058,0.0,0.0006662328710104311,904.1482645391965,0.281965970993042,2025-12-06 13:41:33
DP-KMeans,1.0,16,1057,0.003974570563194223,0.058496516614032275,877.7434722077826,0.3988962173461914,2025-12-06 13:41:33
DP-KMeans,1.0,19,1060,0.0008680269594055606,0.024892015101765235,1052.6808556116346,0.35498714447021484,2025-12-06 13:41:33
DP-KMeans,1.0,18,1059,0.0010871603182737789,0.034620658308852366,730.2550187478889,0.40551185607910156,2025-12-06 13:41:33
DP-KMeans,0.001,6,1047,0.1089560002613474,0.18991144258548406,1222.8086740407132,0.4074561595916748,2025-12-07 00:01:20
DP-KMeans,0.001,2,1043,0.05953524143035919,0.18520725489458228,1019.8039539646263,0.5556058883666992,2025-12-07 00:01:20
DP-KMeans,0.001,0,1041,0.07455263805481899,0.18581893601088306,1166.5338829391428,0.5784838199615479,2025-12-07 00:01:20
DP-KMeans,0.001,1,1042,0.07320654325308813,0.2038742723442863,998.2010365622067,0.5814189910888672,2025-12-07 00:01:20
DP-KMeans,0.001,4,1045,0.07258899391465962,0.16236382833975893,1073.6370516111876,0.5624980926513672,2025-12-07 00:01:20
DP-KMeans,0.001,5,1046,0.07797787984319257,0.17874315755570727,1014.0078111363176,0.5479190349578857,2025-12-07 00:01:20
