epsilon,DP_mean,DP_se,DP_time_mean,DP_time_se,MS_mean,MS_se
0.1,2.264959181252922,0.282681023944445,0.015627064637374132,0.00015672055064805613,0.011826903243663894,0.0001666298164614983
0.2,1.103966913874902,0.11026857393093263,0.015799439628608525,0.00019405864473984196,0.011826903243663894,0.0001666298164614983
0.5,0.22439206106191664,0.02398210001570273,0.015320174884982407,0.0001255352542656938,0.011826903243663894,0.0001666298164614983
1,0.07573462187053251,0.006860153177516173,0.015795783407520504,0.00015637296397269263,0.011826903243663894,0.0001666298164614983
5,0.01633927460203643,0.0015217276722062538,0.015299425087869167,0.00019058519949777074,0.011826903243663894,0.0001666298164614983
