Algorithm,Eps_modes,Run,Seed,ARI,NMI,Silhouette,MSE,Runtime_s,timestamp
DP-GRAMS-C,0.01,8,49,0.3563919305819096,0.4914432117091323,0.07149336,71.0397046133633,0.5589377880096436,2025-12-04 22:43:28
DP-GRAMS-C,0.01,9,50,0.36100995893114946,0.48219459459951625,0.07907606,48.38160829578683,0.5296070575714111,2025-12-04 22:43:28
DP-GRAMS-C,0.01,11,52,0.3399474036685415,0.4864744457123844,0.06842554,73.75937270140699,0.504317045211792,2025-12-04 22:43:28
DP-GRAMS-C,0.01,10,51,0.3047804155603324,0.4671775384015933,0.06597819,70.38938947729129,0.5339457988739014,2025-12-04 22:43:28
DP-GRAMS-C,0.01,12,53,0.3064338960350099,0.45804304702131504,0.07359231,78.7319434504439,0.49839162826538086,2025-12-04 22:43:28
DP-GRAMS-C,0.01,13,54,0.2831567082920324,0.43864828689693186,0.083750226,112.5878326431343,0.507133960723877,2025-12-04 22:43:28
DP-GRAMS-C,0.01,14,55,0.3468429547965099,0.49008343350560846,0.08164187,95.57312916468197,0.5430421829223633,2025-12-04 22:43:28
DP-GRAMS-C,0.01,15,56,0.3152201274106313,0.46417021344393466,0.07324708,63.77205837068861,0.4561898708343506,2025-12-04 22:43:28
DP-GRAMS-C,0.01,16,57,0.33024718090942706,0.4584068006403153,0.08356264,92.13170556281489,0.4310600757598877,2025-12-04 22:43:28
DP-GRAMS-C,0.01,17,58,0.31967910392001125,0.450193251327581,0.072180256,85.88443409659183,0.3788299560546875,2025-12-04 22:43:28
DP-GRAMS-C,0.01,18,59,0.3377139798371704,0.47132975965934976,0.0760231,81.99335778424923,0.3270840644836426,2025-12-04 22:43:28
DP-GRAMS-C,0.01,19,60,0.357443959825341,0.4882200162291476,0.07979117,64.59403510671396,0.3278210163116455,2025-12-04 22:43:28
DP-GRAMS-C,0.1,0,41,0.3680855574754707,0.4860382648556311,0.07739995,68.42623937159239,0.45570898056030273,2025-12-04 22:43:36
DP-GRAMS-C,0.1,1,42,0.32802895494082607,0.46694981959490883,0.075918116,65.65339071559767,0.4892921447753906,2025-12-04 22:43:36
DP-GRAMS-C,0.1,5,46,0.3646728626816035,0.4986858718027057,0.07253327,50.862804313073106,0.42221808433532715,2025-12-04 22:43:36
DP-GRAMS-C,0.1,4,45,0.33469187385971616,0.4695985067885104,0.07538586,51.8552905404228,0.4450409412384033,2025-12-04 22:43:36
DP-GRAMS-C,0.1,2,43,0.27936142219876925,0.4451537549649705,0.072311014,74.75557607637782,0.5179221630096436,2025-12-04 22:43:36
DP-GRAMS-C,0.1,3,44,0.36347401311515004,0.5142366398984064,0.078585505,73.18090097528211,0.5058071613311768,2025-12-04 22:43:36
DP-GRAMS-C,0.1,7,48,0.3261553616920538,0.48055074291657174,0.06877876,67.63070864513978,0.5009760856628418,2025-12-04 22:43:36
DP-GRAMS-C,0.1,6,47,0.40842528878398215,0.5376621630797329,0.07506399,58.94145953712226,0.5345349311828613,2025-12-04 22:43:36
DP-GRAMS-C,0.1,8,49,0.3092761837372892,0.4816341330037273,0.073609576,77.22283092822038,0.5521581172943115,2025-12-04 22:43:36
DP-GRAMS-C,0.1,10,51,0.31113986523951825,0.4662890069837483,0.06278149,75.6338079265948,0.4972829818725586,2025-12-04 22:43:37
DP-GRAMS-C,0.1,9,50,0.35610428117452203,0.4904688163537314,0.076889805,45.6491982118042,0.4983699321746826,2025-12-04 22:43:37
DP-GRAMS-C,0.1,11,52,0.3328412429326138,0.48228001981303054,0.06487755,69.46692983756768,0.4905736446380615,2025-12-04 22:43:37
DP-GRAMS-C,0.1,13,54,0.2878889442650644,0.442550151908183,0.06950525,122.49801615072916,0.49892187118530273,2025-12-04 22:43:37
DP-GRAMS-C,0.1,12,53,0.3623434001059099,0.4847383146964426,0.07642998,50.89244452398462,0.5217108726501465,2025-12-04 22:43:37
DP-GRAMS-C,0.1,15,56,0.3438412807820583,0.5090055983961034,0.072450966,66.16355973462609,0.48570871353149414,2025-12-04 22:43:37
DP-GRAMS-C,0.1,14,55,0.3310483100388348,0.48214190611916924,0.079367675,70.00624902502076,0.507681131362915,2025-12-04 22:43:37
DP-GRAMS-C,0.1,16,57,0.3175545084887793,0.4835317009588043,0.067746885,78.47782962220425,0.39079713821411133,2025-12-04 22:43:37
DP-GRAMS-C,0.1,19,60,0.35717350067664283,0.4911975715012014,0.08128014,46.66147268390522,0.31458425521850586,2025-12-04 22:43:37
DP-GRAMS-C,0.1,18,59,0.3332926270242371,0.4708829671409506,0.07655281,70.01861211195792,0.32576417922973633,2025-12-04 22:43:37
DP-GRAMS-C,0.1,17,58,0.2828474619121244,0.449087337337696,0.06687602,96.80909706331218,0.3451519012451172,2025-12-04 22:43:37
DP-GRAMS-C,1.0,0,41,0.3646555936857524,0.4834662646505781,0.07681086,68.64202034059721,0.45401716232299805,2025-12-04 22:43:44
DP-GRAMS-C,1.0,1,42,0.325163370056487,0.465496801864967,0.07725953,66.23226185128777,0.4713563919067383,2025-12-04 22:43:45
DP-GRAMS-C,1.0,3,44,0.3503925937112506,0.5093746348812703,0.077636085,75.01145338717265,0.4247701168060303,2025-12-04 22:43:45
DP-GRAMS-C,1.0,2,43,0.2759509329743052,0.4368434848130338,0.07308164,76.65034076537943,0.4632999897003174,2025-12-04 22:43:45
DP-GRAMS-C,1.0,4,45,0.3291473523997389,0.4651288717686786,0.07488236,52.149368888891274,0.47177815437316895,2025-12-04 22:43:45
DP-GRAMS-C,1.0,7,48,0.2974482659111428,0.46352046600715985,0.062541015,69.40462170339033,0.483187198638916,2025-12-04 22:43:45
DP-GRAMS-C,1.0,6,47,0.40914904973029187,0.5272432558733671,0.081703074,52.823676357991395,0.5039360523223877,2025-12-04 22:43:45
DP-GRAMS-C,1.0,5,46,0.4187992158393257,0.5354428734072839,0.07673333,50.160193798436275,0.5581109523773193,2025-12-04 22:43:45
DP-GRAMS-C,1.0,8,49,0.33499818440114537,0.49153384851433135,0.06869593,66.95392430067433,0.5225846767425537,2025-12-04 22:43:45
DP-GRAMS-C,1.0,11,52,0.3098695057472386,0.4647296750034743,0.062670834,82.9346065194188,0.43751096725463867,2025-12-04 22:43:45
DP-GRAMS-C,1.0,10,51,0.33750234301883236,0.4780977953705833,0.07854077,61.44081368197753,0.4806690216064453,2025-12-04 22:43:45
DP-GRAMS-C,1.0,12,53,0.36903961310183636,0.5190519992246639,0.08996515,72.55935475017517,0.46562719345092773,2025-12-04 22:43:45
DP-GRAMS-C,1.0,9,50,0.3511440371067455,0.4818102732405581,0.07496634,46.125788081459994,0.5255417823791504,2025-12-04 22:43:45
DP-GRAMS-C,1.0,14,55,0.33831377705665944,0.48564270150417244,0.0819426,70.1036708757862,0.4511990547180176,2025-12-04 22:43:45
DP-GRAMS-C,1.0,13,54,0.2852282852213832,0.44376114936692534,0.0749233,107.78450850454949,0.502183198928833,2025-12-04 22:43:45
DP-GRAMS-C,1.0,15,56,0.34453245922194486,0.5094320571241632,0.07238081,65.99405714432766,0.5278298854827881,2025-12-04 22:43:45
DP-GRAMS-C,1.0,16,57,0.3211630084816858,0.48237060159850603,0.072227076,72.8588063651952,0.40204310417175293,2025-12-04 22:43:45
DP-GRAMS-C,1.0,17,58,0.2856653591415202,0.4512376348157908,0.06664894,96.44995044970155,0.3279569149017334,2025-12-04 22:43:46
DP-GRAMS-C,1.0,18,59,0.35137030985992107,0.4896692053539112,0.077779636,65.02684811721909,0.33942294120788574,2025-12-04 22:43:46
DP-GRAMS-C,1.0,19,60,0.4149305079752361,0.5307111594429367,0.08523826,49.71948275195613,0.3146529197692871,2025-12-04 22:43:46
DP-GRAMS-C,0.001,0,41,0.15306788236929547,0.2679733976573643,267.6901380833294,0.48157691955566406,2025-12-04 22:58:01
DP-GRAMS-C,0.001,1,42,0.1611922781182484,0.28870553353964035,271.4101047929415,0.46622323989868164,2025-12-04 22:58:01
DP-GRAMS-C,0.001,2,43,0.1430692515317041,0.23480161700795335,308.43265031520957,0.4671192169189453,2025-12-04 22:58:01
DP-GRAMS-C,0.001,5,46,0.1424706348334834,0.25259679996286993,282.51771542980373,0.42688512802124023,2025-12-04 22:58:01
DP-GRAMS-C,0.001,4,45,0.09227738040587509,0.21406527131585448,272.0294215194954,0.45595598220825195,2025-12-04 22:58:01
DP-GRAMS-C,0.001,3,44,0.08376918317793322,0.19993331593610628,283.24634402686723,0.48546791076660156,2025-12-04 22:58:01
DP-GRAMS-C,0.001,6,47,0.13660560384674494,0.24632897429084813,250.90144661138362,0.47006893157958984,2025-12-04 22:58:01
DP-GRAMS-C,0.001,7,48,0.1154983323391121,0.2589157007873596,360.3175585222336,0.49802207946777344,2025-12-04 22:58:01
DP-GRAMS-C,0.001,8,49,0.08429579291047745,0.24270348378376197,265.25489582515246,0.44794511795043945,2025-12-04 22:58:02
DP-GRAMS-C,0.001,9,50,0.166255569495388,0.2910846139797861,253.82575454852014,0.4571380615234375,2025-12-04 22:58:02
DP-GRAMS-C,0.001,10,51,0.1379289780888703,0.25711420421311987,270.5915177232856,0.46568822860717773,2025-12-04 22:58:02
DP-GRAMS-C,0.001,11,52,0.0947066415364703,0.17896822223333456,293.41967714815394,0.47104501724243164,2025-12-04 22:58:02
DP-GRAMS-C,0.001,12,53,0.07224890809413718,0.2135327806551997,265.2633213500688,0.47721076011657715,2025-12-04 22:58:02
DP-GRAMS-C,0.001,13,54,0.08678380988056693,0.25666990456670047,290.72647592756545,0.46114516258239746,2025-12-04 22:58:02
DP-GRAMS-C,0.001,14,55,0.11621796645311994,0.255594591088458,282.2088204648951,0.4575369358062744,2025-12-04 22:58:02
DP-GRAMS-C,0.001,15,56,0.09676944501807043,0.2098592607225647,279.37876070329486,0.4607419967651367,2025-12-04 22:58:02
DP-GRAMS-C,0.001,16,57,0.09706025145302058,0.25234420967630994,309.92181921703093,0.3284289836883545,2025-12-04 22:58:02
DP-GRAMS-C,0.001,17,58,0.13626864249097678,0.28156369462353814,262.72791986393435,0.2996029853820801,2025-12-04 22:58:02
DP-GRAMS-C,0.001,18,59,0.1620243135394455,0.2776211692888281,315.38581388326156,0.2977437973022461,2025-12-04 22:58:02
DP-GRAMS-C,0.001,19,60,0.08594460253863642,0.21768856472314627,263.2420475655558,0.29068613052368164,2025-12-04 22:58:02
DP-GRAMS-C,0.001,1,42,0.1611922781182484,0.28870553353964035,271.4101047929415,0.44368910789489746,2025-12-04 23:06:44
DP-GRAMS-C,0.001,0,41,0.15306788236929547,0.2679733976573643,267.6901380833294,0.5159001350402832,2025-12-04 23:06:44
DP-GRAMS-C,0.001,2,43,0.1430692515317041,0.23480161700795335,308.43265031520957,0.4532949924468994,2025-12-04 23:06:44
DP-GRAMS-C,0.001,3,44,0.08376918317793322,0.19993331593610628,283.24634402686723,0.469775915145874,2025-12-04 23:06:44
DP-GRAMS-C,0.001,4,45,0.09227738040587509,0.21406527131585448,272.0294215194954,0.488818883895874,2025-12-04 23:06:44
DP-GRAMS-C,0.001,7,48,0.1154983323391121,0.2589157007873596,360.3175585222336,0.46222901344299316,2025-12-04 23:06:44
DP-GRAMS-C,0.001,5,46,0.1424706348334834,0.25259679996286993,282.51771542980373,0.5069570541381836,2025-12-04 23:06:44
DP-GRAMS-C,0.001,6,47,0.13660560384674494,0.24632897429084813,250.90144661138362,0.5379669666290283,2025-12-04 23:06:45
DP-GRAMS-C,0.001,8,49,0.08429579291047745,0.24270348378376197,265.25489582515246,0.4744729995727539,2025-12-04 23:06:45
DP-GRAMS-C,0.001,10,51,0.1379289780888703,0.25711420421311987,270.5915177232856,0.43054795265197754,2025-12-04 23:06:45
DP-GRAMS-C,0.001,9,50,0.166255569495388,0.2910846139797861,253.82575454852014,0.5064833164215088,2025-12-04 23:06:45
