n_samples,epsilon,run_idx,seed,pms_mse,pms_runtime_s,timestamp
300,0.2,15,2300035,0.0,0.01215083384886384,2026-03-07 20:08:09
300,0.2,16,2300036,0.0,0.012882167007774115,2026-03-07 20:08:09
300,0.2,17,2300037,0.0,0.013159750029444695,2026-03-07 20:08:09
300,0.2,18,2300038,0.0,0.012930499855428934,2026-03-07 20:08:09
300,0.2,19,2300039,0.0,0.012707249959930778,2026-03-07 20:08:09
300,0.5,0,2300050,0.0,0.012401582906022668,2026-03-07 20:08:12
300,0.5,1,2300051,0.0,0.012358583975583315,2026-03-07 20:08:12
300,0.5,2,2300052,0.0,0.012251209001988173,2026-03-07 20:08:12
300,0.5,3,2300053,0.0,0.012358332984149456,2026-03-07 20:08:12
300,0.5,4,2300054,0.0,0.012210667133331299,2026-03-07 20:08:12
300,0.5,5,2300055,0.0,0.012193209026008844,2026-03-07 20:08:12
300,0.5,6,2300056,0.0,0.012140957871451974,2026-03-07 20:08:12
300,0.5,7,2300057,0.0,0.012178542092442513,2026-03-07 20:08:12
300,0.5,8,2300058,0.0,0.012163374805822968,2026-03-07 20:08:12
300,0.5,9,2300059,0.0,0.012175540905445814,2026-03-07 20:08:12
300,0.5,10,2300060,0.0,0.012101583881303668,2026-03-07 20:08:12
300,0.5,11,2300061,0.0,0.012148750014603138,2026-03-07 20:08:12
300,0.5,12,2300062,0.0,0.012118791928514838,2026-03-07 20:08:12
300,0.5,13,2300063,0.0,0.01212420896627009,2026-03-07 20:08:12
300,0.5,14,2300064,0.0,0.012201624922454357,2026-03-07 20:08:12
300,0.5,15,2300065,0.0,0.012159541016444564,2026-03-07 20:08:12
300,0.5,16,2300066,0.0,0.0121349161490798,2026-03-07 20:08:12
300,0.5,17,2300067,0.0,0.012171166017651558,2026-03-07 20:08:12
300,0.5,18,2300068,0.0,0.01215016609057784,2026-03-07 20:08:12
300,0.5,19,2300069,0.0,0.012190292123705149,2026-03-07 20:08:12
300,1.0,0,2300100,0.0,0.012789541855454445,2026-03-07 20:08:14
300,1.0,1,2300101,0.0,0.012333833146840334,2026-03-07 20:08:14
300,1.0,2,2300102,0.0,0.012344166869297624,2026-03-07 20:08:14
300,1.0,3,2300103,0.0,0.012572915991768241,2026-03-07 20:08:14
300,1.0,4,2300104,0.0,0.01237774989567697,2026-03-07 20:08:14
