n_samples,epsilon,run_idx,seed,dp_mse,dp_runtime_s,timestamp
200,0.2,3,200023,0.20347931134121267,0.026637749979272485,2025-11-11 00:17:32
200,0.2,5,200025,0.13366347512960852,0.020924708805978298,2025-11-11 00:17:32
200,0.2,7,200027,0.030607837333860077,0.020430499920621514,2025-11-11 00:17:32
200,0.2,8,200028,0.12147220517556026,0.015408708015456796,2025-11-11 00:17:32
200,0.2,6,200026,0.1088171436033577,0.03008537506684661,2025-11-11 00:17:32
200,0.2,11,200031,0.19384420306768946,0.022176750004291534,2025-11-11 00:17:32
200,0.2,9,200029,0.04483805492195037,0.02579291700385511,2025-11-11 00:17:32
200,0.2,10,200030,0.0722689710343216,0.026680875103920698,2025-11-11 00:17:32
200,0.2,14,200034,0.097302708082033,0.020426708040758967,2025-11-11 00:17:32
200,0.2,13,200033,0.03932533905661593,0.026539208134636283,2025-11-11 00:17:32
200,0.2,16,200036,0.10748156733445097,0.017847999930381775,2025-11-11 00:17:32
200,0.2,12,200032,0.018551281153893644,0.031021249946206808,2025-11-11 00:17:32
200,0.2,15,200035,0.04259766430604473,0.0212354171089828,2025-11-11 00:17:32
200,0.2,17,200037,0.17700990628134494,0.025917333085089922,2025-11-11 00:17:32
200,0.2,18,200038,0.11901633640373721,0.017006499925628304,2025-11-11 00:17:32
200,0.2,19,200039,0.10693431028326499,0.01709537487477064,2025-11-11 00:17:32
200,0.5,0,200050,0.017508793101472808,0.025137667078524828,2025-11-11 00:17:34
200,0.5,1,200051,0.027391872912832415,0.01992012490518391,2025-11-11 00:17:34
200,0.5,2,200052,0.03336838058757856,0.021999208023771644,2025-11-11 00:17:34
200,0.5,4,200054,0.03635705543158161,0.014420541934669018,2025-11-11 00:17:34
200,0.5,3,200053,0.02878450094519758,0.020777500001713634,2025-11-11 00:17:34
200,0.5,5,200055,0.019485578474495713,0.014602333074435592,2025-11-11 00:17:34
200,0.5,8,200058,0.014309360362093532,0.017600624822080135,2025-11-11 00:17:34
200,0.5,9,200059,0.0206294289568884,0.01803912501782179,2025-11-11 00:17:34
200,0.5,7,200057,0.01354441633644386,0.021384375169873238,2025-11-11 00:17:34
200,0.5,6,200056,0.016590141294942778,0.025338625069707632,2025-11-11 00:17:34
200,0.5,10,200060,0.023635258105182317,0.025868416065350175,2025-11-11 00:17:34
200,0.5,11,200061,0.016332904393173545,0.014136000070720911,2025-11-11 00:17:34
200,0.5,12,200062,0.028264755854049892,0.01289595803245902,2025-11-11 00:17:34
200,0.5,13,200063,0.025358418254693933,0.019419499905779958,2025-11-11 00:17:34
200,0.5,14,200064,0.0123374260143152,0.020469500217586756,2025-11-11 00:17:34
200,0.5,17,200067,0.015870341141808054,0.012936499901115894,2025-11-11 00:17:34
200,0.5,19,200069,0.024974360096765215,0.013757333159446716,2025-11-11 00:17:34
200,0.5,16,200066,0.031433177696594886,0.01744916709139943,2025-11-11 00:17:34
200,0.5,18,200068,0.028258136343346986,0.02047624997794628,2025-11-11 00:17:34
200,0.5,15,200065,0.05141471593867593,0.024764791829511523,2025-11-11 00:17:34
200,1.0,0,200100,0.004755613367201357,0.027123209089040756,2025-11-11 00:17:36
200,1.0,1,200101,0.010204402509525616,0.019577499944716692,2025-11-11 00:17:36
200,1.0,2,200102,0.007483322392952784,0.028930375119671226,2025-11-11 00:17:36
200,1.0,3,200103,0.004752481026032461,0.018996458034962416,2025-11-11 00:17:36
200,1.0,6,200106,0.0039316377313463055,0.017060667043551803,2025-11-11 00:17:36
200,1.0,5,200105,0.004485494233432713,0.02890062495134771,2025-11-11 00:17:36
200,1.0,4,200104,0.003038933637330588,0.0301960411015898,2025-11-11 00:17:36
200,1.0,7,200107,0.0031818687587576587,0.022073540836572647,2025-11-11 00:17:36
200,1.0,9,200109,0.004154227085065795,0.013879666803404689,2025-11-11 00:17:36
200,1.0,11,200111,0.004237302792218685,0.016139875166118145,2025-11-11 00:17:36
200,1.0,8,200108,0.0027558888285354245,0.023524124873802066,2025-11-11 00:17:36
200,1.0,10,200110,0.00400642629400065,0.017181291012093425,2025-11-11 00:17:36
200,1.0,13,200113,0.0027398001517328196,0.023166207829490304,2025-11-11 00:17:36
200,1.0,12,200112,0.003540628860474678,0.023602083791047335,2025-11-11 00:17:36
200,1.0,15,200115,0.009387582235566192,0.013826250098645687,2025-11-11 00:17:36
200,1.0,18,200118,0.004866311495910127,0.013044167077168822,2025-11-11 00:17:36
200,1.0,14,200114,0.005903241447587089,0.025702500017359853,2025-11-11 00:17:36
200,1.0,17,200117,0.009244167796337664,0.017268541967496276,2025-11-11 00:17:36
200,1.0,19,200119,0.0058623129090200395,0.014695374993607402,2025-11-11 00:17:36
200,1.0,16,200116,0.0027593901937756214,0.023459125077351928,2025-11-11 00:17:36
500,0.1,1,500011,0.09742264224564266,0.07751791691407561,2025-11-11 00:17:39
500,0.1,0,500010,0.06086916515862824,0.0869301250204444,2025-11-11 00:17:39
500,0.1,2,500012,0.13091312057808027,0.0931855000089854,2025-11-11 00:17:39
500,0.1,3,500013,0.08724917221298505,0.06913941586390138,2025-11-11 00:17:39
500,0.1,4,500014,0.06993842644526853,0.09461491601541638,2025-11-11 00:17:39
500,0.1,5,500015,0.10285532822356751,0.07980766706168652,2025-11-11 00:17:39
500,0.1,7,500017,0.03784337054613022,0.08735099993646145,2025-11-11 00:17:39
500,0.1,9,500019,0.06830928863287435,0.07417150004766881,2025-11-11 00:17:39
500,0.1,8,500018,0.07460372645304943,0.08630704111419618,2025-11-11 00:17:39
500,0.1,6,500016,0.12696907379300557,0.10845329216681421,2025-11-11 00:17:39
500,0.1,10,500020,0.10859642574352196,0.09240066702477634,2025-11-11 00:17:39
500,0.1,11,500021,0.07314332599653572,0.07917429087683558,2025-11-11 00:17:39
500,0.1,12,500022,0.06510263476569425,0.07373033300973475,2025-11-11 00:17:39
500,0.1,15,500025,0.11340229950573971,0.06638291710987687,2025-11-11 00:17:39
500,0.1,14,500024,0.1784421834340952,0.07588279200717807,2025-11-11 00:17:39
500,0.1,13,500023,0.05039927948374913,0.09298416716046631,2025-11-11 00:17:39
500,0.1,18,500028,0.0972008583653554,0.05494925007224083,2025-11-11 00:17:39
500,0.1,16,500026,0.1048307848490189,0.08213374996557832,2025-11-11 00:17:39
500,0.1,17,500027,0.13094628348279297,0.07932400004938245,2025-11-11 00:17:39
500,0.1,19,500029,0.05231969942443187,0.04991724994033575,2025-11-11 00:17:39
500,0.2,0,500020,0.036123536218816574,0.06700641708448529,2025-11-11 00:17:41
500,0.2,2,500022,0.013092710518898551,0.05936287506483495,2025-11-11 00:17:41
500,0.2,1,500021,0.01674116013816939,0.08378054178319871,2025-11-11 00:17:41
500,0.2,3,500023,0.029750601244415455,0.08034262480214238,2025-11-11 00:17:41
500,0.2,4,500024,0.0477383250190184,0.08834304101765156,2025-11-11 00:17:41
500,0.2,7,500027,0.047354471676835826,0.05755245918408036,2025-11-11 00:17:41
500,0.2,5,500025,0.017854981814675406,0.08409537491388619,2025-11-11 00:17:41
500,0.2,6,500026,0.03482584493522965,0.08667987491935492,2025-11-11 00:17:41
500,0.2,9,500029,0.042409805298559464,0.06805541692301631,2025-11-11 00:17:41
500,0.2,8,500028,0.012936583957486538,0.09528312482871115,2025-11-11 00:17:41
500,0.2,10,500030,0.0684239870585032,0.08532008295878768,2025-11-11 00:17:41
500,0.2,11,500031,0.032142035601789146,0.07999062514863908,2025-11-11 00:17:41
500,0.2,13,500033,0.053800699728206315,0.06927766604349017,2025-11-11 00:17:41
500,0.2,12,500032,0.06200135057800115,0.08908020798116922,2025-11-11 00:17:42
500,0.2,14,500034,0.0796580750783859,0.08118404191918671,2025-11-11 00:17:42
500,0.2,15,500035,0.017159793319955884,0.07778933295048773,2025-11-11 00:17:42
500,0.2,16,500036,0.021191290421080276,0.07210800005123019,2025-11-11 00:17:42
500,0.2,17,500037,0.028107047309351162,0.07085870788432658,2025-11-11 00:17:42
500,0.2,18,500038,0.030737882849401054,0.06780541711486876,2025-11-11 00:17:42
500,0.2,19,500039,0.04481330594158114,0.06182237504981458,2025-11-11 00:17:42
500,0.5,0,500050,0.004363268724268727,0.06310708308592439,2025-11-11 00:17:44
500,0.5,1,500051,0.005352301947449311,0.06797691690735519,2025-11-11 00:17:44
500,0.5,3,500053,0.003454088233741444,0.058107541874051094,2025-11-11 00:17:44
500,0.5,6,500056,0.012742031243212881,0.05217395909130573,2025-11-11 00:17:44
500,0.5,5,500055,0.010467261126248878,0.05550166615284979,2025-11-11 00:17:44
500,0.5,4,500054,0.011512808149920143,0.07089983392506838,2025-11-11 00:17:44
500,0.5,2,500052,0.00365400297783174,0.08718066685833037,2025-11-11 00:17:44
500,0.5,7,500057,0.0032220730190017353,0.08138212515041232,2025-11-11 00:17:44
500,0.5,8,500058,0.0020467919477124468,0.07277787500061095,2025-11-11 00:17:44
500,0.5,9,500059,0.008349415142359732,0.08138037496246397,2025-11-11 00:17:44
500,0.5,10,500060,0.006330787206700826,0.08081225003115833,2025-11-11 00:17:44
500,0.5,11,500061,0.012326519455810333,0.07714641699567437,2025-11-11 00:17:44
500,0.5,12,500062,0.008067856830792315,0.07976079219952226,2025-11-11 00:17:44
500,0.5,14,500064,0.002101904579407357,0.07387862494215369,2025-11-11 00:17:44
500,0.5,13,500063,0.006928830217315533,0.08557587512768805,2025-11-11 00:17:44
500,0.5,15,500065,0.005893894667098703,0.06639120914041996,2025-11-11 00:17:44
500,0.5,18,500068,0.004231762825845872,0.05229895911179483,2025-11-11 00:17:44
500,0.5,16,500066,0.006008513461433253,0.07982274983078241,2025-11-11 00:17:44
500,0.5,17,500067,0.00476742032390282,0.06205924996174872,2025-11-11 00:17:44
500,0.5,19,500069,0.005539786713528522,0.05626033409498632,2025-11-11 00:17:44
500,1.0,0,500100,0.0016055130272165136,0.058169875061139464,2025-11-11 00:17:46
500,1.0,1,500101,0.001218178629959419,0.05754783400334418,2025-11-11 00:17:46
500,1.0,3,500103,0.0028163324462592877,0.06638612505048513,2025-11-11 00:17:46
500,1.0,6,500106,0.0025500911400280586,0.05293674999848008,2025-11-11 00:17:46
500,1.0,2,500102,0.0016089803048517709,0.0767755419947207,2025-11-11 00:17:46
500,1.0,4,500104,0.0011588535922225868,0.07009045919403434,2025-11-11 00:17:46
500,1.0,5,500105,0.0011584009644134566,0.0702320421114564,2025-11-11 00:17:46
500,1.0,7,500107,0.001182005597070066,0.0662013329565525,2025-11-11 00:17:46
500,1.0,8,500108,0.0006297911898149924,0.07914216700010002,2025-11-11 00:17:46
500,1.0,10,500110,0.0010006369381148647,0.07717370800673962,2025-11-11 00:17:46
500,1.0,9,500109,0.0021194868241274484,0.08344987500458956,2025-11-11 00:17:46
500,1.0,11,500111,0.004436861441959692,0.08005704078823328,2025-11-11 00:17:46
500,1.0,12,500112,0.0013516623858030718,0.08824983285740018,2025-11-11 00:17:46
500,1.0,13,500113,0.0008746385841465261,0.09023770899511874,2025-11-11 00:17:46
500,1.0,14,500114,0.0007083506764778331,0.08477612491697073,2025-11-11 00:17:46
500,1.0,16,500116,0.0013794735743750755,0.06814062502235174,2025-11-11 00:17:46
500,1.0,15,500115,0.000775140598297185,0.07607579114846885,2025-11-11 00:17:46
500,1.0,17,500117,0.0008630903122193806,0.06298841699026525,2025-11-11 00:17:46
500,1.0,18,500118,0.0012416060167967356,0.0595507079269737,2025-11-11 00:17:46
500,1.0,19,500119,0.0011861059664006084,0.05655920901335776,2025-11-11 00:17:46
1000,0.1,0,1000010,0.025256533076991144,0.24507308402098715,2025-11-11 00:17:48
1000,0.1,1,1000011,0.05524971682231404,0.21386933303438127,2025-11-11 00:17:49
1000,0.1,2,1000012,0.024496908297720606,0.2569531670305878,2025-11-11 00:17:49
1000,0.1,6,1000016,0.019577953776398906,0.16809591697528958,2025-11-11 00:17:49
1000,0.1,3,1000013,0.017931700765679112,0.26721058296971023,2025-11-11 00:17:49
1000,0.1,4,1000014,0.04630635974458738,0.2696215419564396,2025-11-11 00:17:49
1000,0.1,5,1000015,0.0206115505664808,0.27235487499274313,2025-11-11 00:17:49
1000,0.1,8,1000018,0.021393115766909332,0.2455814159475267,2025-11-11 00:17:49
1000,0.1,7,1000017,0.016744766295527583,0.28239849978126585,2025-11-11 00:17:49
1000,0.1,9,1000019,0.03410104637500521,0.25111675006337464,2025-11-11 00:17:50
1000,0.1,12,1000022,0.0317519787367326,0.20954287494532764,2025-11-11 00:17:50
1000,0.1,11,1000021,0.04635055748613709,0.22786454181186855,2025-11-11 00:17:50
1000,0.1,10,1000020,0.04316029268967824,0.25188408279791474,2025-11-11 00:17:50
1000,0.1,13,1000023,0.08682529089421234,0.24407658400014043,2025-11-11 00:17:50
1000,0.1,14,1000024,0.05568246364389749,0.21932799997739494,2025-11-11 00:17:50
1000,0.1,16,1000026,0.05970674861771118,0.1914805411361158,2025-11-11 00:17:50
1000,0.1,15,1000025,0.025191124003328968,0.2591354581527412,2025-11-11 00:17:51
1000,0.1,17,1000027,0.022781255434171577,0.18741000001318753,2025-11-11 00:17:51
1000,0.1,18,1000028,0.04962307764827773,0.16344337491318583,2025-11-11 00:17:51
1000,0.1,19,1000029,0.07348196553440173,0.16434283298440278,2025-11-11 00:17:51
1000,0.2,0,1000020,0.014301506335595803,0.200098583009094,2025-11-11 00:17:53
1000,0.2,4,1000024,0.016104481986208143,0.17559120804071426,2025-11-11 00:17:53
1000,0.2,2,1000022,0.009261004900587892,0.2180107911117375,2025-11-11 00:17:53
1000,0.2,3,1000023,0.016631007347808688,0.21979108289815485,2025-11-11 00:17:54
1000,0.2,1,1000021,0.010450998645237174,0.2714375841896981,2025-11-11 00:17:54
1000,0.2,6,1000026,0.01003397207166935,0.263069957960397,2025-11-11 00:17:54
1000,0.2,8,1000028,0.015648524440602878,0.22946629207581282,2025-11-11 00:17:54
1000,0.2,7,1000027,0.005592309279611632,0.26546054193750024,2025-11-11 00:17:54
1000,0.2,5,1000025,0.008880198459064407,0.3794191668275744,2025-11-11 00:17:54
1000,0.2,9,1000029,0.01600995719290308,0.2580041659530252,2025-11-11 00:17:54
1000,0.2,10,1000030,0.005158202940126743,0.2383042920846492,2025-11-11 00:17:54
1000,0.2,11,1000031,0.00790669213095291,0.25035087508149445,2025-11-11 00:17:54
1000,0.2,14,1000034,0.00599856781835903,0.17484324984252453,2025-11-11 00:17:54
1000,0.2,12,1000032,0.00820608776377734,0.244743499904871,2025-11-11 00:17:54
1000,0.2,13,1000033,0.011593481649261266,0.217721417080611,2025-11-11 00:17:54
1000,0.2,15,1000035,0.011792607078567456,0.24008308304473758,2025-11-11 00:17:55
1000,0.2,17,1000037,0.030210480310837607,0.14499979186803102,2025-11-11 00:17:55
1000,0.2,16,1000036,0.009728597946649545,0.1923289999831468,2025-11-11 00:17:55
1000,0.2,19,1000039,0.020763324791545627,0.14774512499570847,2025-11-11 00:17:55
1000,0.2,18,1000038,0.013742093022014278,0.17063512513414025,2025-11-11 00:17:55
1000,0.5,0,1000050,0.0036404360648247354,0.2215804997831583,2025-11-11 00:17:57
1000,0.5,2,1000052,0.0015481248052199219,0.21208216715604067,2025-11-11 00:17:57
1000,0.5,1,1000051,0.0033966474738555026,0.22582599986344576,2025-11-11 00:17:57
1000,0.5,4,1000054,0.0023261714972534968,0.2307854590471834,2025-11-11 00:17:58
1000,0.5,5,1000055,0.0018232596678536051,0.23334254091605544,2025-11-11 00:17:58
1000,0.5,3,1000053,0.0028728811415555952,0.2566761248745024,2025-11-11 00:17:58
1000,0.5,6,1000056,0.0012451441888792116,0.2088662078604102,2025-11-11 00:17:58
1000,0.5,7,1000057,0.001266940805488325,0.25085058296099305,2025-11-11 00:17:58
1000,0.5,8,1000058,0.0019493884790939622,0.25783170806244016,2025-11-11 00:17:58
1000,0.5,9,1000059,0.001689463200298466,0.24171908292919397,2025-11-11 00:17:58
1000,0.5,10,1000060,0.0019792044178089303,0.2587142081465572,2025-11-11 00:17:58
1000,0.5,13,1000063,0.0023051007409385636,0.20141879096627235,2025-11-11 00:17:58
1000,0.5,12,1000062,0.001148534790877931,0.21902654110454023,2025-11-11 00:17:58
1000,0.5,11,1000061,0.003068734476924995,0.24133145809173584,2025-11-11 00:17:58
1000,0.5,14,1000064,0.001487314385872655,0.23402437497861683,2025-11-11 00:17:58
1000,0.5,15,1000065,0.0026893031064755633,0.217505041975528,2025-11-11 00:17:58
1000,0.5,17,1000067,0.0015763197301114262,0.15837612515315413,2025-11-11 00:17:58
1000,0.5,18,1000068,0.001824432726914465,0.150647833943367,2025-11-11 00:17:58
1000,0.5,19,1000069,0.0028118259173468747,0.14090291690081358,2025-11-11 00:17:58
1000,0.5,16,1000066,0.0015167547286848652,0.20632916688919067,2025-11-11 00:17:58
1000,1.0,0,1000100,0.0008052587644312752,0.13834904204122722,2025-11-11 00:18:00
1000,1.0,1,1000101,0.0004273174897444205,0.2195192500948906,2025-11-11 00:18:01
1000,1.0,2,1000102,0.0007221474174129717,0.20430095796473324,2025-11-11 00:18:01
1000,1.0,4,1000104,0.00037047339545293154,0.15959162497892976,2025-11-11 00:18:01
1000,1.0,5,1000105,0.0003368220239156766,0.18940420798026025,2025-11-11 00:18:01
1000,1.0,3,1000103,0.0004134445118997636,0.2626681250985712,2025-11-11 00:18:01
1000,1.0,7,1000107,0.00026890596489066726,0.2552846670150757,2025-11-11 00:18:01
1000,1.0,6,1000106,0.0007428180318538555,0.26882375008426607,2025-11-11 00:18:01
1000,1.0,8,1000108,0.0003248310794443175,0.2678049160167575,2025-11-11 00:18:01
1000,1.0,10,1000110,0.000592435580774106,0.19206875003874302,2025-11-11 00:18:01
1000,1.0,9,1000109,0.0007409017801522036,0.3039039168506861,2025-11-11 00:18:01
1000,1.0,11,1000111,0.0006526381067793065,0.2623392918612808,2025-11-11 00:18:01
1000,1.0,14,1000114,0.0006275039702667383,0.16190399997867644,2025-11-11 00:18:01
1000,1.0,12,1000112,0.0009048654056927284,0.2617394169792533,2025-11-11 00:18:01
1000,1.0,15,1000115,0.0005821399672022276,0.20393654215149581,2025-11-11 00:18:01
1000,1.0,13,1000113,0.00038918582728029115,0.25340800010599196,2025-11-11 00:18:01
1000,1.0,17,1000117,0.00043043599803843305,0.20081945811398327,2025-11-11 00:18:01
1000,1.0,16,1000116,0.0005661140277458601,0.2414501248858869,2025-11-11 00:18:01
1000,1.0,18,1000118,0.0003662331231253474,0.15016987500712276,2025-11-11 00:18:01
1000,1.0,19,1000119,0.0006870436958189823,0.1506774160079658,2025-11-11 00:18:01
2000,0.1,4,2000014,0.01725683075347243,0.8949362919665873,2025-11-11 00:18:05
2000,0.1,7,2000017,0.005538573316842145,0.780713208951056,2025-11-11 00:18:06
2000,0.1,5,2000015,0.01241619075136778,0.8712307920213789,2025-11-11 00:18:06
2000,0.1,3,2000013,0.014061391518597631,1.0488355830311775,2025-11-11 00:18:07
2000,0.1,1,2000011,0.011151578175901554,1.07559825014323,2025-11-11 00:18:08
2000,0.1,0,2000010,0.013594012702034211,1.1232839168515056,2025-11-11 00:18:08
2000,0.1,2,2000012,0.01003145269492833,1.1297516250051558,2025-11-11 00:18:09
2000,0.1,6,2000016,0.017271102561189345,0.9876597078982741,2025-11-11 00:18:10
2000,0.1,8,2000018,0.009438087641626016,0.714288542047143,2025-11-11 00:18:10
2000,0.1,12,2000022,0.011782610870709706,0.6520577080082148,2025-11-11 00:18:11
2000,0.1,9,2000019,0.017731474841709324,0.8458535000681877,2025-11-11 00:18:11
2000,0.1,14,2000024,0.027670573085507175,0.7411852499935776,2025-11-11 00:18:12
2000,0.1,10,2000020,0.025518448518258872,0.8627526671625674,2025-11-11 00:18:13
2000,0.1,13,2000023,0.028396312090002276,0.777069834060967,2025-11-11 00:18:13
2000,0.1,15,2000025,0.019174025677955616,0.7669823339674622,2025-11-11 00:18:14
2000,0.1,11,2000021,0.01719857479956034,0.8764431660529226,2025-11-11 00:18:15
2000,0.1,16,2000026,0.018683224410525178,0.545915000140667,2025-11-11 00:18:16
2000,0.1,17,2000027,0.04721122734073255,0.5700271660462022,2025-11-11 00:18:16
2000,0.1,18,2000028,0.022897453987775367,0.469931417144835,2025-11-11 00:18:17
2000,0.1,19,2000029,0.012643127101310367,0.4608934579882771,2025-11-11 00:18:18
2000,0.2,1,2000021,0.004098351246310427,0.8960575840901583,2025-11-11 00:18:21
2000,0.2,0,2000020,0.009085118724168091,0.9517297088168561,2025-11-11 00:18:22
2000,0.2,4,2000024,0.007879948912324195,0.8656209169421345,2025-11-11 00:18:22
2000,0.2,3,2000023,0.006436955675074,0.8920110419858247,2025-11-11 00:18:23
2000,0.2,5,2000025,0.004772012996194219,0.9206423328723758,2025-11-11 00:18:23
2000,0.2,7,2000027,0.012205428981475658,0.803993958979845,2025-11-11 00:18:24
2000,0.2,2,2000022,0.003250565555309697,1.0528939999639988,2025-11-11 00:18:24
2000,0.2,6,2000026,0.005999056188172539,0.9517399158794433,2025-11-11 00:18:25
2000,0.2,8,2000028,0.0055155848951703905,0.7761527919210494,2025-11-11 00:18:25
2000,0.2,10,2000030,0.009678961309573235,0.7483917907811701,2025-11-11 00:18:26
2000,0.2,9,2000029,0.003356627662203027,0.8167515408713371,2025-11-11 00:18:26
2000,0.2,14,2000034,0.003478731082483559,0.6449551251716912,2025-11-11 00:18:27
2000,0.2,12,2000032,0.003998233396255233,0.8371721250005066,2025-11-11 00:18:27
2000,0.2,11,2000031,0.007149296446676934,0.9256585000548512,2025-11-11 00:18:28
2000,0.2,13,2000033,0.0037705641257994656,0.8903150828555226,2025-11-11 00:18:28
2000,0.2,15,2000035,0.003341443571773154,0.8734525837935507,2025-11-11 00:18:28
2000,0.2,17,2000037,0.0033060407272285605,0.53118074988015,2025-11-11 00:18:29
2000,0.2,19,2000039,0.005913614191774944,0.512794790789485,2025-11-11 00:18:29
2000,0.2,16,2000036,0.009366692594864487,0.621216292027384,2025-11-11 00:18:30
2000,0.2,18,2000038,0.014968230508369873,0.6059515420347452,2025-11-11 00:18:30
2000,0.5,0,2000050,0.0007496627806832905,0.7585165419150144,2025-11-11 00:18:33
2000,0.5,7,2000057,0.0007553766456954508,0.9141889999154955,2025-11-11 00:18:34
2000,0.5,2,2000052,0.0009063228036564573,0.9686244579497725,2025-11-11 00:18:34
2000,0.5,4,2000054,0.0007314175859659832,0.9969260420184582,2025-11-11 00:18:34
2000,0.5,1,2000051,0.00047897268823121245,1.04705254198052,2025-11-11 00:18:35
2000,0.5,6,2000056,0.0005399423939543468,1.014921208145097,2025-11-11 00:18:35
2000,0.5,3,2000053,0.0009659201779424273,1.0691080410033464,2025-11-11 00:18:35
2000,0.5,5,2000055,0.0010277796785007718,1.1469902079552412,2025-11-11 00:18:35
2000,0.5,8,2000058,0.0009399440638735792,0.652122207917273,2025-11-11 00:18:36
2000,0.5,10,2000060,0.0008826508666108687,0.7214214999694377,2025-11-11 00:18:36
2000,0.5,9,2000059,0.00036524139531288766,0.735869666794315,2025-11-11 00:18:36
2000,0.5,12,2000062,0.0007536357736009785,0.7578334170393646,2025-11-11 00:18:36
2000,0.5,14,2000064,0.0012832215819841121,0.8312921249307692,2025-11-11 00:18:36
2000,0.5,15,2000065,0.000927500693938931,0.7510636250954121,2025-11-11 00:18:37
2000,0.5,11,2000061,0.0010387368667532856,0.9243934999685735,2025-11-11 00:18:37
2000,0.5,13,2000063,0.0006481228018506096,0.8714170840103179,2025-11-11 00:18:37
2000,0.5,16,2000066,0.0005652853816349274,0.7423641660716385,2025-11-11 00:18:37
2000,0.5,17,2000067,0.0007560156918403574,0.4669624171219766,2025-11-11 00:18:38
2000,0.5,19,2000069,0.0005832711924868839,0.43353612488135695,2025-11-11 00:18:38
2000,0.5,18,2000068,0.0005902433115023873,0.5424355829600245,2025-11-11 00:18:38
2000,1.0,0,2000100,0.00016893856122662614,0.7377299170475453,2025-11-11 00:18:41
2000,1.0,1,2000101,0.0002621397195874902,0.761323707876727,2025-11-11 00:18:41
2000,1.0,2,2000102,0.00018679747889904308,0.7870133749675006,2025-11-11 00:18:41
2000,1.0,5,2000105,0.00017952064102014068,0.7680054169613868,2025-11-11 00:18:42
2000,1.0,6,2000106,0.00026616428338801834,0.8481831669341773,2025-11-11 00:18:42
2000,1.0,7,2000107,0.0003023050090282532,0.8766745419707149,2025-11-11 00:18:42
2000,1.0,3,2000103,0.0001630715859484052,1.0097834579646587,2025-11-11 00:18:42
2000,1.0,4,2000104,0.000292248431728931,0.9920983328483999,2025-11-11 00:18:42
2000,1.0,8,2000108,0.00024770091379168485,0.6977399578318,2025-11-11 00:18:42
2000,1.0,9,2000109,0.000188105950189064,0.7710950409527868,2025-11-11 00:18:43
2000,1.0,11,2000111,0.00019947863454238817,0.7345439170021564,2025-11-11 00:18:43
2000,1.0,13,2000113,0.00015473623856663082,0.725473916856572,2025-11-11 00:18:43
2000,1.0,10,2000110,0.0002675542578930814,0.9061674170661718,2025-11-11 00:18:43
2000,1.0,14,2000114,0.00020728034880890516,0.7273994581773877,2025-11-11 00:18:43
2000,1.0,12,2000112,0.0004001141148123632,0.85028654220514,2025-11-11 00:18:43
2000,1.0,15,2000115,0.0003724060515720557,0.7234344999305904,2025-11-11 00:18:44
2000,1.0,16,2000116,0.00020723976878507107,0.6202559999655932,2025-11-11 00:18:44
2000,1.0,17,2000117,0.00012421231069774163,0.5311460411176085,2025-11-11 00:18:44
2000,1.0,18,2000118,0.00020384277652699394,0.548027666984126,2025-11-11 00:18:44
2000,1.0,19,2000119,0.00027993284278714757,0.490054041845724,2025-11-11 00:18:44
