Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-GRAMS-C,1.0,15,56,0.31422966654570955,0.4573255473605466,74.01155050548505,3.965346574783325,2026-01-28 05:22:45
DP-GRAMS-C,1.0,16,57,0.33148815945354987,0.5052925247578473,113.21843515416052,4.009823560714722,2026-01-28 05:22:48
DP-GRAMS-C,1.0,17,58,0.3095014815071508,0.46229065737108804,75.87739408088268,3.9740614891052246,2026-01-28 05:22:49
DP-GRAMS-C,1.0,18,59,0.3040871691955222,0.4489402386823101,64.50905759490584,4.059001922607422,2026-01-28 05:22:52
DP-GRAMS-C,1.0,19,60,0.30218838751774374,0.4517572211402531,65.73488766227634,4.013026475906372,2026-01-28 05:22:53
DP-GRAMS-C,0.001,1,42,0.1515091960983917,0.27847100073072784,284.9388116589867,5.619295597076416,2026-01-28 05:37:02
DP-GRAMS-C,0.001,0,41,0.08689128613768937,0.19791609756925516,339.1775946972837,5.649641990661621,2026-01-28 05:37:02
DP-GRAMS-C,0.001,3,44,0.11129290464952844,0.23485404192186304,316.8292157306747,4.2687788009643555,2026-01-28 05:37:06
DP-GRAMS-C,0.001,2,43,0.16267067296550167,0.26081071943205847,322.08944607006276,4.322278738021851,2026-01-28 05:37:06
DP-GRAMS-C,0.001,5,46,0.052103919062384596,0.1765729968092007,329.64839132070756,4.016648054122925,2026-01-28 05:37:10
DP-GRAMS-C,0.001,4,45,0.09669154502505695,0.20781513328911988,399.749364848533,4.041024684906006,2026-01-28 05:37:10
DP-GRAMS-C,0.001,6,47,0.1336855959507314,0.2303832021530845,357.14297397565747,4.015193700790405,2026-01-28 05:37:14
DP-GRAMS-C,0.001,7,48,0.11286601720544089,0.20627619445768178,345.2174081262873,4.047508001327515,2026-01-28 05:37:14
DP-GRAMS-C,0.001,8,49,0.1342283756078237,0.23312202799002765,333.8278225299497,3.9694747924804688,2026-01-28 05:37:18
DP-GRAMS-C,0.001,9,50,0.13243400398179728,0.22569407377984985,349.5226648058592,4.030036211013794,2026-01-28 05:37:18
DP-GRAMS-C,0.001,10,51,0.1147569545550026,0.21946979371568312,344.7534801998278,3.9850282669067383,2026-01-28 05:37:22
DP-GRAMS-C,0.001,11,52,0.06964572571672249,0.16557337811243775,387.3476324152845,4.044365882873535,2026-01-28 05:37:22
DP-GRAMS-C,0.001,12,53,0.10690112100955315,0.25354381843195506,318.3841447176084,3.9740614891052246,2026-01-28 05:37:26
DP-GRAMS-C,0.001,13,54,0.11115744149871604,0.20558638549153863,352.8435752689895,4.028692007064819,2026-01-28 05:37:26
DP-GRAMS-C,0.001,14,55,0.05030355307485324,0.1603210399114044,330.5308346861956,3.995128631591797,2026-01-28 05:37:30
DP-GRAMS-C,0.001,15,56,0.112773530242407,0.21354529858562557,347.3960842434046,4.039928913116455,2026-01-28 05:37:30
DP-GRAMS-C,0.001,16,57,0.06412006753431995,0.20650772040129264,370.24230361703513,3.957280158996582,2026-01-28 05:37:34
DP-GRAMS-C,0.001,17,58,0.08993191599352297,0.20769065551296,354.39942612734,4.012113571166992,2026-01-28 05:37:34
DP-GRAMS-C,0.001,18,59,0.09967763645306332,0.2366482573700689,292.1914079244676,3.968785524368286,2026-01-28 05:37:38
DP-GRAMS-C,0.001,19,60,0.1251244005591447,0.22883125476283275,298.7292083862855,3.9795737266540527,2026-01-28 05:37:38
DP-GRAMS-C,0.01,1,42,0.26211104792112744,0.43551192278240636,84.25579590281674,4.098224878311157,2026-01-28 05:37:54
DP-GRAMS-C,0.01,0,41,0.31413042141892,0.4556700402136235,67.30629180321262,4.141209363937378,2026-01-28 05:37:54
DP-GRAMS-C,0.01,2,43,0.28498872394372043,0.4462376498179315,69.14472450563835,4.034939765930176,2026-01-28 05:37:58
DP-GRAMS-C,0.01,3,44,0.33939688068009816,0.4784371684778462,63.2084587007764,4.006939888000488,2026-01-28 05:37:58
DP-GRAMS-C,0.01,4,45,0.2759880805528896,0.42279549422113083,77.58915625222411,4.018514633178711,2026-01-28 05:38:02
DP-GRAMS-C,0.01,5,46,0.32485734763003654,0.4672668610490908,77.77461194071569,4.0503904819488525,2026-01-28 05:38:02
DP-GRAMS-C,0.01,6,47,0.3454121477187463,0.49057053639545745,84.44822839154713,3.958193302154541,2026-01-28 05:38:06
DP-GRAMS-C,0.01,7,48,0.38655988664161317,0.5151713119826811,64.29474848316484,4.01999306678772,2026-01-28 05:38:06
DP-GRAMS-C,0.01,8,49,0.2741828709587412,0.44048975086229464,115.09399990441605,4.023093223571777,2026-01-28 05:38:10
DP-GRAMS-C,0.01,9,50,0.3227155298391714,0.4538853272608991,83.9986336440851,4.093840599060059,2026-01-28 05:38:10
DP-GRAMS-C,0.01,10,51,0.2891268911847184,0.4395441010471819,79.87538008799099,3.9889016151428223,2026-01-28 05:38:14
DP-GRAMS-C,0.01,11,52,0.26933744445852925,0.4262773271404919,87.57670277473103,4.03057336807251,2026-01-28 05:38:14
DP-GRAMS-C,0.01,12,53,0.3505118431526431,0.47965161610137075,76.82104114852112,3.9808907508850098,2026-01-28 05:38:18
DP-GRAMS-C,0.01,13,54,0.31985331728380617,0.453240712508526,60.831344139631234,4.024185419082642,2026-01-28 05:38:18
DP-GRAMS-C,0.01,14,55,0.33649878404524936,0.4727668898770848,61.969758132545394,4.038310766220093,2026-01-28 05:38:22
DP-GRAMS-C,0.01,15,56,0.32339576590702057,0.46797094843887377,91.75805775624116,4.082801580429077,2026-01-28 05:38:22
DP-GRAMS-C,0.01,16,57,0.3145853349433422,0.4924619927392159,113.40239192790575,3.9835193157196045,2026-01-28 05:38:26
DP-GRAMS-C,0.01,17,58,0.3106200698096614,0.4539231110606064,62.704142156341845,4.017653703689575,2026-01-28 05:38:26
DP-GRAMS-C,0.01,18,59,0.28893448321838894,0.44177523706983923,85.31567488004481,4.034809112548828,2026-01-28 05:38:30
DP-GRAMS-C,0.01,19,60,0.3398731286616265,0.4882301956314988,106.6429900363986,4.031834125518799,2026-01-28 05:38:30
DP-GRAMS-C,0.1,1,42,0.2914628245250576,0.4505198839500591,70.75870626302903,4.097723007202148,2026-01-28 05:38:45
DP-GRAMS-C,0.1,0,41,0.3103668872575333,0.4570876789342946,85.30307682707199,4.143118858337402,2026-01-28 05:38:45
DP-GRAMS-C,0.1,2,43,0.27731435895939216,0.4314210462472598,82.09385160205125,3.974095582962036,2026-01-28 05:38:49
DP-GRAMS-C,0.1,3,44,0.34714359639110964,0.48470151294924035,101.82788959449667,4.019931077957153,2026-01-28 05:38:49
DP-GRAMS-C,0.1,4,45,0.29594062465466014,0.4457733599160906,72.18695203535543,4.047506332397461,2026-01-28 05:38:53
DP-GRAMS-C,0.1,5,46,0.34042530721375314,0.47532215579693443,71.0494279484436,4.077172756195068,2026-01-28 05:38:53
DP-GRAMS-C,0.1,6,47,0.34293027835240364,0.4700396279424541,66.34266217486783,3.9855477809906006,2026-01-28 05:38:57
DP-GRAMS-C,0.1,7,48,0.34536079080418863,0.48384195481796116,67.55361505637464,4.0377137660980225,2026-01-28 05:38:57
DP-GRAMS-C,0.1,8,49,0.2993031051736868,0.4535156288913932,110.86160920507697,4.032019376754761,2026-01-28 05:39:01
DP-GRAMS-C,0.1,9,50,0.3457613348811155,0.4813124761929801,73.82020932488047,4.057823181152344,2026-01-28 05:39:01
